#Acq. time (s)=	5
#Accumulations=	5
#Range (cm-¹)=	100...3500
#Windows=	4
#Autofocus=	Off
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Instrument=	LabRAM HR Evol
#Detector=	Syncerity OE
#Objective=	x100_VIS
#Grating=	600 (500nm)
#ND Filter=	25%
#Laser=	633nm_Edge
#Hole=	100.021
#Range=	Visible
#Project=	verificaciones
#Sample=	at1
#Site=	plain
#Title=	bolusat1plain
#Remark=	com
#Date=	16.01.2026 16:10
#Acquired=	16.01.2026 16:10:02
100.564	25.5
101.847	32
103.131	32
104.414	32.5
105.697	29.5
106.979	29
108.262	29.5
109.544	30
110.826	29
112.109	31.5
113.391	30
114.672	31.5
115.954	24
117.235	34.5
118.515	30.5
119.796	29
121.076	33.5
122.357	29
123.637	32
124.916	31.5
126.196	34
127.475	28.5
128.754	31
130.033	35
131.31	35
132.589	36
133.867	33.5
135.145	32
136.423	39.5
137.701	33
138.978	36
140.256	31.5
141.533	36
142.809	38.5
144.086	40.5
145.361	35.5
146.637	37
147.913	36
149.189	40.5
150.464	37
151.74	37
153.014	39.5
154.288	38.5
155.563	43.5
156.838	44.5
158.112	42
159.385	38
160.659	41.5
161.932	39.5
163.206	40.5
164.479	39.5
165.751	41
167.024	43
168.296	42
169.567	37.5
170.84	39.5
172.112	39.5
173.383	36.5
174.654	42.5
175.925	36
177.196	39
178.466	41
179.737	39.5
181.007	41
182.276	41
183.546	44.5
184.816	41.5
186.085	43
187.354	40.5
188.624	40.5
189.891	43.5
191.16	39
192.427	39
193.696	41
194.964	37
196.231	43.5
197.499	38.5
198.765	34
200.033	40
201.298	34.5
202.566	37.5
203.831	35.5
205.098	39.5
206.363	36
207.629	36
208.894	35.5
210.159	37
211.424	37.5
212.689	37
213.953	30.5
215.218	39.5
216.481	33
217.746	32
219.009	34.5
220.273	35.5
221.536	34
222.798	30.5
224.062	31.5
225.323	32.5
226.587	31
227.848	31.5
229.109	29.5
230.372	30.5
231.633	32.5
232.894	25
234.156	31
235.416	31
236.678	30.5
237.937	37
239.197	27
240.457	31.5
241.717	28
242.976	31
244.235	27.5
245.495	27.5
246.754	31
248.012	27.5
249.27	31
250.529	28
251.787	30
253.045	32
254.302	30
255.56	24
256.817	28.5
258.074	29.5
259.33	30
260.586	30
261.844	28
263.1	29
264.355	28.5
265.611	31
266.866	34
268.121	29
269.377	31
270.632	29
271.886	32
273.14	29
274.394	28
275.648	29
276.902	29
278.155	28.5
279.408	26
280.663	30
281.915	24
283.168	32.5
284.42	29
285.673	33
286.925	24
288.176	28
289.428	31.5
290.679	27.5
291.93	28
293.181	26
294.432	29
295.683	28
296.933	29.5
298.183	31.5
299.433	27
300.683	29.5
301.932	26
303.182	29.5
304.429	28
305.678	25
306.927	32.5
308.176	30.5
309.424	32
310.672	27.5
311.92	30
313.168	31.5
314.415	26
315.661	31
316.908	29
318.155	28.5
319.402	32.5
320.648	28
321.895	29
323.139	30
324.385	28.5
325.631	31
326.877	27.5
328.122	25.5
329.366	26
330.611	27
331.855	29
333.1	28.5
334.343	27
335.587	32
336.831	31
338.074	32
339.317	28
340.56	29
341.803	24
343.044	25
344.287	29
345.53	27
346.771	23.5
348.013	28.5
349.255	29.5
350.495	27
351.736	29
352.978	30
354.217	31
355.458	28
356.699	27
357.938	29
359.178	29
360.417	27
361.657	25
362.895	26
364.135	25
365.374	27
366.612	30
367.851	33.5
369.088	30
370.327	28
371.564	27
372.802	26
374.038	31.5
375.276	27
376.512	27.5
377.749	29.5
378.985	30
380.222	27.5
381.457	30
382.692	27.5
383.929	25.5
385.164	25.5
386.4	23
387.634	23
388.869	29
390.103	28
391.337	24.5
392.572	26
393.805	30.5
395.038	26.5
396.273	28.5
397.506	31
398.74	29.5
399.972	28
401.204	24.5
402.437	26
403.669	27
404.901	26
406.132	28
407.365	26.5
408.596	31
409.826	28.5
411.058	26.5
412.289	28
413.519	24
414.749	25
415.98	30
417.21	31
418.439	28.5
419.668	26
420.897	26.5
422.128	27
423.356	27
424.585	30
425.813	26.5
427.041	27
428.269	22.5
429.498	28
430.725	29.5
431.952	28
433.179	27
434.406	29
435.633	29
436.859	26
438.085	30
439.312	27.5
440.537	29
441.764	26
442.99	27.5
444.215	27.5
445.44	30
446.665	26.5
447.89	27
