#Acq. time (s)=	5
#Accumulations=	5
#Range (cm-¹)=	100...3500
#Windows=	4
#Autofocus=	Off
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Instrument=	LabRAM HR Evol
#Detector=	Syncerity OE
#Objective=	x100_VIS
#Grating=	600 (500nm)
#ND Filter=	25%
#Laser=	633nm_Edge
#Hole=	100.021
#Range=	Visible
#Project=	verificaciones
#Sample=	at1
#Site=	plain
#Title=	bolusat1plain
#Remark=	com
#Date=	16.01.2026 15:57
#Acquired=	16.01.2026 15:57:07
100.564	25
101.847	31
103.131	36.5
104.414	30.5
105.697	32
106.979	28
108.262	28.5
109.544	32
110.826	31
112.109	26
113.391	35.5
114.672	28
115.954	31.5
117.235	36
118.515	29.5
119.796	33.5
121.076	28.5
122.357	31
123.637	35
124.916	30.5
126.196	33.5
127.475	26.5
128.754	32
130.033	33.5
131.31	35.5
132.589	35.5
133.867	41
135.145	31
136.423	36.5
137.701	36
138.978	35.5
140.256	30.5
141.533	35
142.809	37.5
144.086	43
145.361	40
146.637	42
147.913	37
149.189	40.5
150.464	41
151.74	40.5
153.014	42.5
154.288	41
155.563	40
156.838	43
158.112	44.5
159.385	38
160.659	40
161.932	40
163.206	44
164.479	39.5
165.751	38.5
167.024	44.5
168.296	42
169.567	37
170.84	41.5
172.112	40
173.383	38
174.654	40.5
175.925	38
177.196	34.5
178.466	41.5
179.737	41
181.007	41.5
182.276	41
183.546	40
184.816	45
186.085	45.5
187.354	43
188.624	40.5
189.891	39.5
191.16	38.5
192.427	47
193.696	39
194.964	39
196.231	40.5
197.499	41
198.765	35.5
200.033	41.5
201.298	38.5
202.566	41.5
203.831	38
205.098	38
206.363	39
207.629	43.5
208.894	33
210.159	34
211.424	35
212.689	33.5
213.953	33.5
215.218	31
216.481	35
217.746	32.5
219.009	35.5
220.273	36
221.536	35
222.798	32.5
224.062	36.5
225.323	33
226.587	33.5
227.848	36.5
229.109	31
230.372	30
231.633	27
232.894	32
234.156	32.5
235.416	29.5
236.678	36
237.937	34
239.197	33
240.457	30.5
241.717	31
242.976	32.5
244.235	31.5
245.495	32.5
246.754	31
248.012	30
249.27	28.5
250.529	28
251.787	31.5
253.045	29.5
254.302	27
255.56	34
256.817	29
258.074	31
259.33	29
260.586	31.5
261.844	27
263.1	32.5
264.355	29
265.611	31
266.866	36.5
268.121	30
269.377	27.5
270.632	29
271.886	31
273.14	28.5
274.394	29
275.648	26.5
276.902	34.5
278.155	26
279.408	32
280.663	27.5
281.915	27
283.168	30
284.42	27.5
285.673	29.5
286.925	26.5
288.176	32
289.428	31.5
290.679	31.5
291.93	31
293.181	29.5
294.432	30
295.683	32.5
296.933	27.5
298.183	29.5
299.433	31
300.683	27
301.932	28.5
303.182	29.5
304.429	29
