#Acq. time (s)=	5
#Accumulations=	5
#Range (cm-¹)=	100...3500
#Windows=	4
#Autofocus=	Off
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Instrument=	LabRAM HR Evol
#Detector=	Syncerity OE
#Objective=	x100_VIS
#Grating=	600 (500nm)
#ND Filter=	25%
#Laser=	633nm_Edge
#Hole=	100.021
#Range=	Visible
#Project=	verificaciones
#Sample=	at1
#Site=	plain
#Title=	bolusat1plain
#Remark=	com
#Date=	16.01.2026 16:19
#Acquired=	16.01.2026 16:19:30
100.564	31.5
101.847	35
103.131	31.5
104.414	29
105.697	31.5
106.979	28.5
108.262	29
109.544	30
110.826	27.5
112.109	33.5
113.391	28
114.672	28
115.954	30.5
117.235	36
118.515	31
119.796	30.5
121.076	35
122.357	31.5
123.637	33.5
124.916	33
126.196	33
127.475	31.5
128.754	30.5
130.033	31.5
131.31	35
132.589	33
133.867	32
135.145	29
136.423	33.5
137.701	35
138.978	36.5
140.256	37.5
141.533	33
142.809	37.5
144.086	34.5
145.361	33
146.637	37
147.913	40
149.189	44
150.464	39
151.74	41
153.014	42.5
154.288	41.5
155.563	42
156.838	39
158.112	42
159.385	44
160.659	38
161.932	36
163.206	41
164.479	40
165.751	37.5
167.024	42
168.296	38.5
169.567	36.5
170.84	37
172.112	38
173.383	42.5
174.654	40
175.925	41
177.196	41.5
178.466	38.5
179.737	40
181.007	44
182.276	34
183.546	46.5
184.816	42
186.085	39.5
187.354	39
188.624	40.5
189.891	42.5
191.16	39
192.427	39.5
193.696	43
194.964	40
196.231	37.5
197.499	43
198.765	35
200.033	37.5
201.298	35.5
202.566	38
203.831	37
205.098	35
206.363	33.5
207.629	39.5
208.894	36.5
210.159	33
211.424	39
212.689	32.5
213.953	34
215.218	32.5
216.481	35
217.746	32
219.009	34.5
220.273	36.5
221.536	32
222.798	34
224.062	35
225.323	31.5
226.587	30.5
227.848	33.5
229.109	29.5
230.372	28.5
231.633	33
232.894	29
234.156	33
235.416	32.5
236.678	26.5
237.937	28
239.197	30
240.457	28.5
241.717	29.5
242.976	30
244.235	34
245.495	32
246.754	29.5
248.012	29.5
249.27	31
250.529	30.5
251.787	31.5
253.045	30.5
254.302	28.5
255.56	27
256.817	26
258.074	29.5
259.33	30
260.586	27.5
261.844	28
263.1	28
264.355	31.5
265.611	32.5
266.866	30.5
268.121	30
269.377	31
270.632	31.5
271.886	24
273.14	31
274.394	28
275.648	30.5
276.902	26.5
278.155	29.5
279.408	29
280.663	30.5
281.915	23
283.168	28.5
284.42	32.5
285.673	32.5
286.925	31
288.176	29
289.428	28.5
290.679	30.5
291.93	27
293.181	28
294.432	31
295.683	25.5
296.933	27
298.183	25
299.433	28
300.683	30
301.932	31.5
303.182	29
304.429	25
305.678	29
306.927	26.5
308.176	25.5
309.424	30
310.672	27
311.92	29
313.168	28
314.415	23
315.661	26.5
316.908	26
318.155	28
319.402	30
320.648	31.5
321.895	25.5
323.139	28
324.385	23.5
325.631	27
326.877	29
328.122	28
329.366	30.5
330.611	27
331.855	25
333.1	31
334.343	27
335.587	29
336.831	25
338.074	30
339.317	28
340.56	29.5
341.803	27
343.044	28
344.287	24.5
345.53	25.5
346.771	26.5
348.013	29
349.255	24
350.495	29
351.736	32
352.978	27.5
354.217	30.5
355.458	24
356.699	29
357.938	32.5
359.178	24
360.417	30
361.657	27.5
362.895	29
364.135	28
365.374	31
366.612	26.5
367.851	31
369.088	25
370.327	27.5
371.564	27.5
372.802	24.5
374.038	28.5
375.276	24
376.512	29.5
377.749	25.5
378.985	24
380.222	26.5
381.457	27.5
382.692	31
383.929	28
385.164	29
386.4	26.5
387.634	30.5
388.869	25
390.103	29
391.337	27
392.572	27.5
393.805	28
395.038	29
396.273	28
397.506	27
398.74	28
399.972	26
401.204	28.5
402.437	25
403.669	25
404.901	26.5
406.132	27
407.365	27
408.596	25
409.826	28
411.058	26
412.289	28
