#Acq. time (s)=	5
#Accumulations=	5
#Range (cm-¹)=	100...3500
#Windows=	4
#Autofocus=	Off
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Instrument=	LabRAM HR Evol
#Detector=	Syncerity OE
#Objective=	x100_VIS
#Grating=	600 (500nm)
#ND Filter=	25%
#Laser=	633nm_Edge
#Hole=	100.021
#Range=	Visible
#Project=	verificaciones
#Sample=	at1
#Site=	plain
#Title=	bolusat1plain
#Remark=	com
#Date=	16.01.2026 16:14
#Acquired=	16.01.2026 16:14:41
100.564	25
101.847	33.5
103.131	32
104.414	33
105.697	31.5
106.979	32
108.262	28
109.544	28
110.826	32.5
112.109	27.5
113.391	33
114.672	27.5
115.954	37
117.235	32
118.515	33.5
119.796	30.5
121.076	28
122.357	33.5
123.637	32
124.916	32.5
126.196	32.5
127.475	31.5
128.754	32
130.033	33
131.31	32.5
132.589	32.5
133.867	33.5
135.145	36.5
136.423	36.5
137.701	38
138.978	41.5
140.256	35.5
141.533	34
142.809	37
144.086	40
145.361	39.5
146.637	33.5
147.913	36
149.189	43
150.464	41
151.74	42.5
153.014	39
154.288	39.5
155.563	40.5
156.838	42
158.112	38
159.385	39
160.659	38.5
161.932	42.5
163.206	42
164.479	42
165.751	38
167.024	37.5
168.296	42
169.567	34.5
170.84	38.5
172.112	39.5
173.383	38
174.654	35
175.925	44
177.196	40.5
178.466	38
179.737	42
181.007	39
182.276	39
183.546	38
184.816	42
186.085	42
187.354	42.5
188.624	41.5
189.891	41
191.16	39.5
192.427	44
193.696	37
194.964	43
196.231	38.5
197.499	40
198.765	41.5
200.033	40.5
201.298	35.5
202.566	39
203.831	38.5
205.098	34.5
206.363	35
207.629	35.5
208.894	34.5
210.159	34
211.424	36.5
212.689	34
213.953	37
215.218	36
216.481	34
217.746	33.5
219.009	31.5
220.273	32.5
221.536	35
222.798	32
224.062	31
225.323	32
226.587	31.5
227.848	34
229.109	30
230.372	29
231.633	29
232.894	31
234.156	28.5
235.416	32
236.678	31.5
237.937	29
239.197	31
240.457	26
241.717	30.5
242.976	31.5
244.235	30
245.495	25
246.754	31.5
248.012	32
249.27	31.5
250.529	29
251.787	32.5
253.045	28
254.302	27
255.56	31
256.817	27
258.074	26.5
259.33	30
260.586	32
261.844	27
263.1	30.5
264.355	26.5
265.611	29
266.866	32
268.121	29
269.377	31.5
270.632	29.5
271.886	28.5
273.14	26
274.394	26.5
275.648	29.5
276.902	27.5
278.155	23
279.408	25.5
280.663	29.5
281.915	32
283.168	30
284.42	31
285.673	30
286.925	28
288.176	28
289.428	31
290.679	25.5
291.93	29
293.181	24
294.432	25
295.683	27
296.933	25
298.183	25.5
299.433	26
300.683	25
301.932	30
303.182	29
304.429	29
305.678	25
306.927	28
308.176	28.5
309.424	29.5
310.672	29.5
311.92	28
313.168	24.5
314.415	25.5
315.661	25.5
316.908	29.5
318.155	25.5
319.402	27.5
320.648	30.5
321.895	27
323.139	31.5
324.385	30
325.631	26
326.877	26.5
328.122	33
329.366	26.5
330.611	26.5
331.855	26
333.1	28
334.343	25.5
335.587	30.5
336.831	26.5
338.074	31.5
339.317	25.5
340.56	29
341.803	27.5
343.044	31
344.287	26
345.53	28.5
346.771	28
348.013	29.5
349.255	32
350.495	22
351.736	28.5
352.978	28
354.217	28.5
355.458	29.5
356.699	27.5
357.938	28.5
359.178	25
360.417	26
361.657	28.5
362.895	26.5
364.135	29
365.374	24.5
366.612	27
367.851	28.5
369.088	29
370.327	29
371.564	30.5
372.802	26
374.038	27.5
375.276	32.5
376.512	27
377.749	28
378.985	29
380.222	29
381.457	31
382.692	31
383.929	29.5
385.164	27
386.4	28.5
387.634	28
388.869	27.5
390.103	26
391.337	23
392.572	29.5
393.805	29
395.038	26.5
396.273	30
397.506	31
398.74	30
399.972	25
401.204	28
402.437	28
403.669	31
404.901	25
406.132	30
407.365	26
408.596	27.5
409.826	25
411.058	28.5
412.289	25
413.519	23
414.749	25.5
415.98	29
417.21	27
418.439	27.5
419.668	26
420.897	27
422.128	28
423.356	26
424.585	29.5
425.813	25.5
427.041	26
428.269	30.5
429.498	26.5
430.725	28
431.952	25
433.179	24
434.406	26
435.633	26
436.859	30.5
438.085	24.5
439.312	29
440.537	28
441.764	25
442.99	28
444.215	25
445.44	26
446.665	28
447.89	26
449.114	32
450.339	29.5
451.563	28.5
452.787	29.5
454.01	28.5
455.234	29
456.457	29
457.68	30
458.903	28.5
460.126	27.5
461.348	31.5
462.569	26
463.792	32
465.013	32
466.235	33
467.457	32
468.678	34.5
469.899	36.5
471.12	34.5
472.341	32
473.56	36
474.781	37.5
476.001	41
477.221	39.5
478.441	37.5
479.66	46
480.878	52
482.098	49.5
483.317	54
484.535	55
485.754	57
486.971	60
488.189	61.5
489.407	64
490.625	58
491.842	57
493.059	57
494.276	55.5
495.493	48.5
496.709	50.5
497.926	51
499.142	42.5
500.357	44
501.573	40.5
502.789	41.5
504.003	39
505.219	41
506.434	38
507.648	38.5
508.863	32.5
510.078	33
511.291	35.5
512.505	33
513.718	34
514.932	33.5
516.145	31
517.358	36.5
518.572	31
519.783	34
520.997	29.5
522.208	29.5
523.421	31
524.632	32
525.844	29
527.055	31.5
528.266	29.5
529.477	28
530.688	31
531.898	33
533.109	29.5
534.319	29
535.53	30
536.739	22
537.948	30
539.158	33
540.366	27.5
541.576	27
542.784	27
543.994	27
545.201	25.5
546.409	31.5
547.618	27
548.825	31
550.032	25
551.24	28.5
552.447	28
553.654	27
554.861	28.5
556.067	25
557.273	25
558.48	28
559.686	30
560.891	25.5
562.096	29.5
563.302	27
564.507	23.5
565.712	25
566.916	24.5
568.122	28.5
569.326	28.5
570.529	33
571.733	32.5
572.936	27
