#Acq. time (s)=	5
#Accumulations=	5
#Range (cm-¹)=	100...3500
#Windows=	4
#Autofocus=	Off
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Instrument=	LabRAM HR Evol
#Detector=	Syncerity OE
#Objective=	x100_VIS
#Grating=	600 (500nm)
#ND Filter=	25%
#Laser=	633nm_Edge
#Hole=	100.021
#Range=	Visible
#Project=	verificaciones
#Sample=	at1
#Site=	plain
#Title=	bolusat1plain
#Remark=	com
#Date=	16.01.2026 16:07
#Acquired=	16.01.2026 16:07:25
100.564	30.5
101.847	34
103.131	32.5
104.414	34
105.697	32
106.979	36
108.262	25
109.544	30
110.826	28
112.109	32
113.391	29.5
114.672	28
115.954	29.5
117.235	37
118.515	36
119.796	30.5
121.076	31.5
122.357	31
123.637	33.5
124.916	31
126.196	37
127.475	33.5
128.754	33.5
130.033	33
131.31	30
132.589	34
133.867	36
135.145	31.5
136.423	36
137.701	39
138.978	33
140.256	33
141.533	38.5
142.809	32
144.086	38
145.361	38
146.637	36.5
147.913	40
149.189	37.5
150.464	39.5
151.74	42.5
153.014	37
154.288	39
155.563	43
156.838	44
158.112	36.5
159.385	39.5
160.659	39
161.932	41.5
163.206	41.5
164.479	39
165.751	39
167.024	39.5
168.296	40.5
169.567	37
170.84	41.5
172.112	35.5
173.383	39.5
174.654	39.5
175.925	38
177.196	40
178.466	40
179.737	39
181.007	40.5
182.276	40
183.546	41.5
184.816	42.5
186.085	45.5
187.354	36
188.624	43
189.891	37.5
191.16	40.5
192.427	41.5
193.696	36.5
194.964	40
196.231	39
197.499	39.5
198.765	43.5
200.033	41.5
201.298	38.5
202.566	40
203.831	38.5
205.098	35.5
206.363	37.5
207.629	35.5
208.894	39
210.159	38
211.424	36
212.689	36
213.953	37
215.218	31.5
216.481	30
217.746	33.5
219.009	35.5
220.273	34
221.536	31
222.798	33.5
224.062	34.5
225.323	31.5
226.587	32
227.848	30
229.109	33.5
230.372	33.5
231.633	32
232.894	30
234.156	30.5
235.416	32
236.678	29
237.937	32
239.197	30
240.457	30
241.717	27
242.976	31
244.235	32
245.495	29.5
246.754	28
248.012	32
249.27	29
250.529	31
251.787	31
253.045	31
254.302	30
255.56	30
256.817	30
258.074	33
259.33	34
260.586	28
261.844	30
263.1	25
264.355	30
265.611	29.5
266.866	33
268.121	32
269.377	32.5
270.632	29.5
271.886	24
273.14	26.5
274.394	27.5
275.648	25
276.902	26
278.155	27
279.408	28
280.663	31
281.915	30.5
283.168	28
284.42	30.5
285.673	31
286.925	30.5
288.176	25.5
289.428	30
290.679	29
291.93	29
293.181	27.5
294.432	27.5
295.683	29
296.933	29.5
298.183	27
299.433	31
300.683	28
301.932	26
303.182	29.5
304.429	32
305.678	32.5
306.927	30.5
308.176	26.5
309.424	29
310.672	29
311.92	28.5
313.168	23.5
314.415	30
315.661	26
316.908	27.5
318.155	31.5
319.402	30
320.648	28
321.895	27
323.139	25
324.385	26
325.631	27.5
326.877	28
328.122	28
329.366	30.5
330.611	27.5
331.855	25
333.1	31
334.343	30.5
335.587	31
336.831	30.5
338.074	29.5
339.317	28
340.56	29
341.803	26
343.044	28
344.287	29
345.53	28
346.771	27
348.013	25.5
349.255	30
350.495	29.5
351.736	30
352.978	28
354.217	32.5
355.458	29.5
356.699	30.5
357.938	29.5
359.178	32.5
360.417	27.5
361.657	26
362.895	29.5
364.135	30
365.374	26.5
366.612	25.5
367.851	28
369.088	24
370.327	30
371.564	25
372.802	30
374.038	27.5
375.276	28
376.512	27
377.749	25
378.985	27.5
380.222	30.5
381.457	27.5
382.692	27.5
383.929	25.5
385.164	30
386.4	31
387.634	26.5
388.869	26.5
390.103	28
391.337	26.5
392.572	25.5
393.805	27.5
395.038	30.5
396.273	25
397.506	30
398.74	31
399.972	25
401.204	30
402.437	30
403.669	29.5
404.901	27
406.132	31.5
407.365	29
408.596	25
409.826	26
411.058	29.5
412.289	25
413.519	25.5
414.749	27
415.98	29
417.21	30.5
418.439	27
419.668	29
420.897	29
422.128	29
423.356	29.5
424.585	28
425.813	27
427.041	28
428.269	23
429.498	26
430.725	23.5
431.952	29
433.179	25
434.406	31.5
435.633	31.5
436.859	26
438.085	28
439.312	29
440.537	28
441.764	28
442.99	28
444.215	29
445.44	25.5
446.665	34
447.89	31
449.114	28.5
450.339	32.5
451.563	31
452.787	29.5
454.01	30
455.234	30
456.457	31.5
457.68	28
458.903	28
460.126	30
461.348	31
462.569	30
463.792	28
465.013	30.5
466.235	31.5
467.457	33.5
468.678	31.5
469.899	35
471.12	36.5
472.341	39
473.56	39.5
474.781	35
476.001	39
477.221	42
478.441	46
479.66	46.5
480.878	51
482.098	46.5
483.317	55
484.535	54
485.754	51
486.971	53.5
488.189	56
489.407	61
490.625	58
491.842	57.5
493.059	53
494.276	55
495.493	49.5
496.709	48
497.926	47.5
499.142	44
500.357	46
501.573	37
502.789	39
504.003	40
505.219	44.5
506.434	41.5
507.648	41
508.863	36
510.078	32.5
511.291	35.5
512.505	35
513.718	33
514.932	32
516.145	34
517.358	37
518.572	32.5
519.783	33
520.997	31.5
522.208	33.5
523.421	31
524.632	36
525.844	33
527.055	27.5
528.266	30.5
529.477	32
530.688	26
531.898	38.5
533.109	33
534.319	27
535.53	29.5
536.739	28.5
537.948	33
539.158	26.5
540.366	30.5
541.576	28
542.784	26
543.994	28.5
545.201	30.5
546.409	26
547.618	30.5
548.825	29
550.032	29.5
551.24	34.5
552.447	31
553.654	29.5
554.861	30
556.067	29
557.273	29
558.48	29.5
559.686	32
560.891	27.5
562.096	28
563.302	29
564.507	30
565.712	25
566.916	27
568.122	29
569.326	30
570.529	28
571.733	29
572.936	28
574.141	28
575.344	28.5
