#Acq. time (s)=	5
#Accumulations=	5
#Range (cm-¹)=	100...3500
#Windows=	4
#Autofocus=	Off
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Instrument=	LabRAM HR Evol
#Detector=	Syncerity OE
#Objective=	x100_VIS
#Grating=	600 (500nm)
#ND Filter=	25%
#Laser=	633nm_Edge
#Hole=	100.021
#Range=	Visible
#Project=	verificaciones
#Sample=	at1
#Site=	plain
#Title=	bolusat1plain
#Remark=	com
#Date=	16.01.2026 15:50
#Acquired=	16.01.2026 15:50:39
100.564	26
101.847	33
103.131	34
104.414	30.5
105.697	29.5
106.979	35
108.262	33.5
109.544	28
110.826	31.5
112.109	29
113.391	34
114.672	29
115.954	34
117.235	30.5
118.515	36.5
119.796	31
121.076	32.5
122.357	30
123.637	35
124.916	32
126.196	35
127.475	31.5
128.754	35.5
130.033	37
131.31	35
132.589	28
133.867	37
135.145	28
136.423	36
137.701	29.5
138.978	35.5
140.256	36
141.533	34.5
142.809	35.5
144.086	38
145.361	38
146.637	34.5
147.913	37
149.189	39
150.464	40
151.74	36.5
153.014	43.5
154.288	40
155.563	43
156.838	40
158.112	45.5
159.385	44
160.659	43.5
161.932	47
163.206	43
164.479	41
165.751	43
167.024	40.5
168.296	40
169.567	36.5
170.84	36.5
172.112	41.5
173.383	42
174.654	42
175.925	37
177.196	39
178.466	43
179.737	43
181.007	41
182.276	42
183.546	41
184.816	44.5
186.085	43
187.354	38
188.624	39.5
189.891	42
191.16	47.5
192.427	42
193.696	40
194.964	44.5
196.231	38
197.499	42
198.765	39.5
200.033	40
201.298	38.5
202.566	37
203.831	38
205.098	39
206.363	39
207.629	38.5
208.894	37
210.159	36.5
211.424	35
212.689	35.5
213.953	39
215.218	41.5
216.481	36
217.746	35.5
219.009	32
220.273	37
221.536	35
222.798	30
224.062	33.5
225.323	32.5
226.587	30
227.848	29
229.109	36.5
230.372	35
231.633	35
232.894	27
234.156	30
235.416	24
236.678	32
237.937	33
239.197	33.5
240.457	29.5
241.717	33
242.976	26
244.235	32
245.495	31.5
246.754	28
248.012	27.5
249.27	30
250.529	27.5
251.787	29
253.045	31.5
254.302	30
255.56	29
256.817	29
258.074	30
259.33	31.5
260.586	31
261.844	28
263.1	34
264.355	31
265.611	31.5
266.866	34
268.121	28
269.377	30.5
270.632	31
271.886	25
273.14	24
274.394	30.5
275.648	32.5
276.902	30
278.155	29
279.408	30
280.663	27.5
281.915	31
283.168	30.5
284.42	33
285.673	29
286.925	25.5
288.176	29.5
289.428	29.5
290.679	30
291.93	29.5
293.181	32
294.432	28
295.683	33
296.933	24.5
298.183	30.5
299.433	27
300.683	32
301.932	32
303.182	29
304.429	31.5
305.678	31
306.927	33.5
308.176	27
309.424	34
310.672	33
