#Acq. time (s)=	5
#Accumulations=	5
#Range (cm-¹)=	100...3500
#Windows=	4
#Autofocus=	Off
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Instrument=	LabRAM HR Evol
#Detector=	Syncerity OE
#Objective=	x100_VIS
#Grating=	600 (500nm)
#ND Filter=	25%
#Laser=	633nm_Edge
#Hole=	100.021
#Range=	Visible
#Project=	verificaciones
#Sample=	a2
#Site=	plain
#Title=	bolusa2plain
#Remark=	com
#Date=	16.01.2026 14:00
#Acquired=	16.01.2026 14:00:53
100.687	28
101.971	31
103.254	37
104.537	29
105.82	33
107.103	31
108.387	30
109.669	28
110.951	34
112.233	30.5
113.514	27
114.796	33
116.077	28
117.358	36.5
118.639	31.5
119.919	28
121.2	30.5
122.48	32
123.76	34
125.039	32
126.319	32
127.598	32.5
128.877	37
130.156	35
131.435	33.5
132.713	32
133.992	35
135.268	39
136.546	36.5
137.824	33
139.101	35
140.378	38
141.655	40
142.932	37
144.209	42.5
145.485	39
146.76	38.5
148.036	38
149.312	37.5
150.587	42
151.862	36.5
153.138	38
154.411	43
155.686	45.5
156.96	41.5
158.235	43.5
159.509	43
160.781	44
162.055	41
163.328	46.5
164.602	42
165.873	45
167.146	43
168.419	42
169.691	40
170.962	41.5
172.234	38.5
173.506	38.5
174.777	39.5
176.047	41.5
177.318	42
178.589	36.5
179.859	42
181.129	44
182.4	44
183.668	43
184.938	42
186.207	44.5
187.476	36.5
188.746	45.5
190.013	38
191.282	40.5
192.551	44.5
193.818	43.5
195.086	37
196.353	40
197.621	38.5
198.887	39.5
200.154	41
201.422	40.5
202.687	43.5
203.954	33.5
205.219	40.5
206.486	34.5
207.751	37.5
209.017	36.5
210.281	32
211.547	38.5
212.811	32.5
214.076	34.5
215.339	39
216.603	36
217.867	32.5
219.13	34
220.395	36
221.657	36
222.921	34
224.183	39
225.445	33
226.708	32
227.97	35
229.232	31
230.493	35.5
231.754	31.5
233.016	36
234.277	35.5
235.537	31.5
236.799	37
238.059	34
239.318	29.5
240.579	31
241.839	31.5
243.098	30.5
244.358	30
245.617	30
246.875	29
248.133	30.5
249.393	32
250.651	29
251.908	31.5
253.166	31.5
254.424	30.5
255.681	31
256.938	29
258.195	29
259.451	28.5
260.709	29
261.965	32.5
263.221	32
264.476	33
265.732	29
266.988	31.5
268.243	31
269.498	35
270.753	30.5
272.007	32
273.261	30.5
274.515	31
275.769	27
277.022	28.5
278.277	28
279.53	30
280.783	26.5
282.036	28
283.289	26.5
284.541	30
285.793	25.5
287.045	26
288.297	33
289.548	32
290.8	28
292.051	28.5
293.302	29.5
294.552	31.5
295.803	30.5
297.053	26.5
298.303	28
299.553	28
300.803	25
302.053	23.5
303.302	28.5
304.551	30
305.8	28
307.047	27.5
308.296	31.5
309.544	24
310.792	28
312.04	22
313.288	30
314.535	31.5
315.783	29
317.03	30
318.275	27.5
319.522	32
320.768	33.5
322.015	26.5
323.261	28
324.505	29
325.751	29
326.997	28
328.242	29
329.487	31
330.73	27.5
331.975	26
333.22	29
334.464	27
335.707	29
336.95	28
338.194	29.5
339.438	32
340.68	24.5
341.923	29
343.166	22.5
344.407	23
345.649	32
346.892	30.5
348.132	27.5
349.374	31
350.616	26
351.856	30.5
353.097	29
354.337	33
355.578	27.5
356.818	26
358.058	28
359.298	31.5
360.536	27
361.776	29.5
363.016	28
364.254	28.5
365.493	30.5
366.731	32
367.97	31.5
369.207	29.5
370.446	30
371.683	28.5
372.921	32
374.157	24.5
375.395	30
376.631	30.5
377.868	29
379.104	28.5
380.341	28.5
381.576	28.5
382.813	28.5
384.048	27
385.284	28.5
386.518	28.5
387.753	32
388.988	29.5
390.222	29
391.457	29.5
392.691	26
393.924	31.5
395.159	30.5
396.392	28
397.624	27
398.858	24.5
400.091	26
401.323	27.5
402.556	30
403.788	27.5
405.019	29.5
406.252	30.5
407.483	23.5
408.714	31.5
409.945	27
411.177	31
412.407	31
413.637	26
414.867	27
416.099	25
417.328	25.5
418.558	30
419.787	27
421.016	30
422.246	29
423.475	29.5
424.703	29
425.931	25
427.159	29
428.388	29
429.616	28
430.843	30
432.071	31
433.298	26
434.524	28
435.751	26.5
436.977	29
438.204	29.5
439.431	31
440.657	29.5
441.883	33.5
443.108	27.5
444.333	31.5
445.558	28
446.783	29.5
448.008	32
449.232	31
450.457	31.5
451.681	30
452.905	28
454.128	28.5
455.352	29.5
456.575	28.5
457.798	30.5
459.021	28.5
460.244	32
461.466	32.5
462.689	32
463.909	30.5
465.131	35.5
466.353	33
467.575	33
468.796	33
470.017	31.5
471.238	35
472.459	34
473.679	37.5
474.898	40
476.118	44
477.338	44
478.558	46
479.778	47.5
480.997	48.5
482.215	53.5
483.434	58
484.653	60
485.871	58
487.09	59.5
488.307	64
489.525	64.5
490.743	62
491.96	56.5
493.176	54
494.394	51
495.611	55
496.826	47
498.043	48
499.259	47
500.474	45.5
501.69	44
502.906	43
504.121	39.5
505.336	39
506.551	39.5
507.765	34
508.98	37
510.195	36
511.408	34.5
512.622	35
513.835	35.5
515.049	32.5
516.263	36.5
517.475	32.5
518.689	30
519.9	32.5
521.113	34
522.325	34.5
523.537	28.5
524.748	33
525.961	32.5
527.171	33
528.383	29
529.594	28.5
530.805	28
532.015	32.5
533.226	33
534.435	26
535.646	28
536.855	26
538.066	28.5
539.274	30
540.483	27.5
541.693	30.5
542.901	32
544.11	29.5
545.318	29.5
546.526	32
547.734	32
548.942	27
550.149	30
551.357	26.5
552.563	33
553.77	31.5
554.978	28
556.184	28
557.389	29
558.596	30.5
559.802	26
561.007	28.5
562.212	29
563.419	29.5
564.623	29
565.828	29
567.032	31
568.238	26.5
569.442	25
570.646	29.5
571.849	28.5
573.054	34
574.257	31.5
575.46	28
576.663	26.5
577.866	27
579.068	25.5
580.272	26
581.474	32
582.676	28.5
583.877	30.5
585.079	26.5
586.28	26.5
587.481	29
588.682	30.5
589.883	31.5
591.083	31
592.285	29.5
593.485	31
594.685	30
595.885	30.5
597.084	29
598.284	27.5
599.483	30
600.682	26.5
601.881	31
603.08	28
604.278	31.5
605.476	26
606.674	28
607.872	31
609.07	30
610.266	27.5
611.463	31.5
612.661	30
613.857	29
615.054	28
616.251	31
617.447	28.5
618.643	29
619.839	28.5
621.035	31
622.229	25
623.425	30
624.62	27
625.815	29.5
627.01	28
628.205	30
629.398	27
630.592	25.5
631.786	30
632.98	32
634.172	21.5
635.366	27
636.559	29
637.753	29
638.944	32
640.137	32.5
641.33	30.5
642.522	29.5
643.713	30.5
644.905	28
646.097	31.5
647.287	31
648.478	29.5
649.67	31.5
650.859	31
652.05	28
653.241	30.5
654.43	28
655.621	29.5
656.811	32.5
657.999	30
659.189	30.5
660.378	33
661.567	31.5
662.755	29.5
663.944	32.5
665.133	30.5
666.32	33
667.508	28.5
668.695	31.5
669.884	34
671.07	33
672.258	29
673.444	33.5
674.631	33.5
675.817	31
677.004	28.5
678.19	30.5
679.376	35
680.561	36
681.746	33
682.932	34.5
684.117	38.5
685.302	38.5
686.487	39
687.672	35
688.856	35.5
690.039	28
691.224	36
692.407	34
693.59	34.5
694.774	35.5
695.957	35.5
697.14	36.5
698.323	38
699.505	37.5
700.687	39
701.87	39
703.052	44.5
704.233	42
705.414	47.5
706.597	47
707.778	52
708.958	55.5
710.139	50
711.32	48
712.5	45
713.68	41
714.86	39.5
716.039	35
717.22	35.5
718.399	33
719.578	32
720.757	37
721.935	32.5
723.114	32
724.292	31
725.471	31
726.649	30
727.827	30
729.004	29.5
730.182	28.5
731.359	31
732.536	30.5
733.712	30.5
734.889	28
736.065	31
737.242	29.5
738.418	30
739.593	29.5
740.769	33
741.945	31
743.12	31
744.295	27.5
745.47	32.5
746.644	29
747.819	27
748.993	35
750.168	30
751.342	30.5
752.515	27.5
753.689	30
754.862	30
756.036	30
757.209	26.5
758.382	29
759.553	31
760.725	31
761.898	31
763.07	28.5
764.242	29.5
765.414	34.5
766.584	30.5
767.755	30
768.927	26
770.098	32.5
771.269	30
772.438	27.5
773.608	31.5
774.779	25
775.949	31
777.117	33
778.287	31.5
779.457	28.5
780.626	30
781.794	35
782.963	35
784.132	31.5
785.299	30
786.468	33
787.636	31
788.803	36
789.971	30.5
791.139	33
792.305	29
793.472	31
794.638	31.5
795.805	35.5
796.972	31
798.138	30.5
799.304	33.5
800.469	28
801.635	27
802.801	28.5
803.966	29
805.131	30.5
806.295	27
807.461	25
808.624	28.5
809.789	30
810.952	31
812.117	29.5
813.28	29.5
814.444	31
815.607	30.5
816.769	26
817.933	28
819.095	29.5
820.258	28.5
821.42	29
822.583	25
823.744	29
824.905	26
826.068	29
827.228	30
828.389	30.5
