#Acq. time (s)=	5
#Accumulations=	5
#Range (cm-¹)=	100...3500
#Windows=	4
#Autofocus=	Off
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Instrument=	LabRAM HR Evol
#Detector=	Syncerity OE
#Objective=	x100_VIS
#Grating=	600 (500nm)
#ND Filter=	25%
#Laser=	633nm_Edge
#Hole=	100.021
#Range=	Visible
#Project=	verificaciones
#Sample=	a2
#Site=	plain
#Title=	bolusa2plain
#Remark=	com
#Date=	16.01.2026 13:43
#Acquired=	16.01.2026 13:43:07
100.687	28
101.971	34.5
103.254	35.5
104.537	31
105.82	31
107.103	31.5
108.387	30
109.669	31
110.951	34.5
112.233	33
113.514	29.5
114.796	29
116.077	37
117.358	35
118.639	37
119.919	33.5
121.2	35
122.48	33
123.76	32
125.039	31.5
126.319	33.5
127.598	30
128.877	37
130.156	33.5
131.435	33.5
132.713	35
133.992	37
135.268	37
136.546	35.5
137.824	37
139.101	35
140.378	39.5
141.655	37.5
142.932	41.5
144.209	40.5
145.485	40.5
146.76	41.5
148.036	40
149.312	45
150.587	46.5
151.862	43
153.138	43.5
154.411	41.5
155.686	45
156.96	44.5
158.235	44.5
159.509	41
160.781	40
162.055	41
163.328	40.5
164.602	42
165.873	43.5
167.146	39
168.419	42
169.691	42.5
170.962	40.5
172.234	42.5
173.506	40
174.777	50
176.047	40
177.318	40.5
178.589	42.5
179.859	36
181.129	46
182.4	47.5
183.668	42
184.938	39
186.207	42.5
187.476	44
188.746	42
190.013	44
191.282	44
192.551	39.5
193.818	41.5
195.086	43.5
196.353	44
197.621	47
198.887	42
200.154	41
201.422	37
202.687	43.5
203.954	43.5
205.219	37
206.486	39.5
207.751	40
209.017	38.5
210.281	38.5
211.547	34
212.811	37
214.076	35
215.339	37
216.603	32.5
217.867	35.5
219.13	36.5
220.395	35.5
221.657	36.5
222.921	34.5
224.183	36.5
225.445	36
226.708	35.5
227.97	32
229.232	35
230.493	35
231.754	40
233.016	30
234.277	31
235.537	33.5
236.799	30
238.059	30.5
239.318	34.5
240.579	29
241.839	33
243.098	29.5
244.358	32
245.617	31.5
246.875	33
248.133	31
249.393	31.5
250.651	29
251.908	32.5
253.166	34
254.424	34.5
255.681	27.5
256.938	30.5
258.195	31.5
259.451	34
260.709	31
261.965	30.5
263.221	30.5
264.476	33
265.732	27.5
266.988	30.5
268.243	30
269.498	25
270.753	32
272.007	31
273.261	28
274.515	31
275.769	32
277.022	30.5
278.277	32
279.53	30.5
280.783	31.5
282.036	34
283.289	30
284.541	31.5
285.793	32
287.045	30.5
288.297	29
289.548	29
290.8	31
292.051	29.5
293.302	31.5
294.552	27.5
295.803	31
297.053	29
298.303	26.5
299.553	29
300.803	30.5
302.053	31
303.302	28.5
304.551	30.5
305.8	28
307.047	28.5
308.296	30.5
309.544	28
310.792	32
312.04	32
313.288	26.5
314.535	30
315.783	33
317.03	26
318.275	30
319.522	26.5
320.768	33
322.015	29
323.261	34
324.505	31
325.751	34
326.997	26
328.242	26.5
329.487	27.5
330.73	31
331.975	29.5
333.22	30
334.464	30
335.707	31
336.95	31.5
338.194	34
339.438	30
340.68	25
341.923	26
343.166	30.5
344.407	33.5
345.649	28.5
346.892	30.5
348.132	28.5
349.374	25
350.616	28
351.856	26
353.097	31
354.337	33.5
355.578	29
356.818	32
358.058	22
359.298	29
360.536	29.5
361.776	30.5
363.016	32.5
364.254	32.5
365.493	31
366.731	33
367.97	32
369.207	28.5
370.446	27
371.683	31
372.921	30.5
374.157	30
375.395	30
376.631	26
377.868	34.5
379.104	30
380.341	30
381.576	28
382.813	29
384.048	30
385.284	25.5
386.518	33
387.753	28.5
388.988	25.5
390.222	29
391.457	27.5
392.691	29.5
393.924	34.5
395.159	27.5
396.392	29
397.624	25.5
398.858	32
400.091	29.5
401.323	27.5
402.556	29.5
403.788	29
405.019	26.5
406.252	25
407.483	27
408.714	28
409.945	32.5
411.177	29.5
412.407	26
413.637	30
414.867	27.5
416.099	28.5
417.328	26.5
418.558	29.5
419.787	33
421.016	29
422.246	30.5
423.475	27.5
424.703	29
425.931	26.5
427.159	27.5
428.388	32.5
429.616	26
430.843	31
432.071	33
433.298	32.5
434.524	28
435.751	33
436.977	29.5
438.204	29.5
439.431	33
440.657	28.5
441.883	28
443.108	29.5
444.333	29
445.558	29.5
446.783	31.5
448.008	26.5
449.232	30.5
450.457	29.5
451.681	29.5
452.905	26
454.128	28
455.352	31
456.575	31
457.798	29
459.021	32
460.244	34
461.466	26
462.689	27
463.909	32.5
465.131	32
466.353	32.5
467.575	34.5
468.796	36
470.017	35.5
471.238	34.5
472.459	39
473.679	40
474.898	36
476.118	36
477.338	44
478.558	46.5
479.778	48
480.997	50.5
482.215	59.5
483.434	57
484.653	61
485.871	64
487.09	66
488.307	64.5
489.525	65.5
490.743	64
491.96	69.5
493.176	56
494.394	56
495.611	55.5
496.826	54.5
498.043	48.5
499.259	44.5
500.474	45.5
501.69	45
502.906	45
504.121	42.5
505.336	42.5
506.551	43
507.765	43
508.98	39.5
510.195	38.5
511.408	37.5
512.622	35.5
513.835	35.5
515.049	34
516.263	33.5
517.475	35
518.689	33.5
519.9	33
521.113	37
522.325	28.5
523.537	34.5
524.748	33.5
525.961	33
527.171	28
528.383	26
529.594	30
530.805	30
532.015	28
533.226	25.5
534.435	28
535.646	31
536.855	28
538.066	28.5
539.274	31
540.483	31.5
541.693	29
542.901	33
544.11	30
545.318	30.5
546.526	33
547.734	30.5
548.942	27.5
550.149	29
551.357	28
552.563	27.5
553.77	28
554.978	29.5
556.184	31
557.389	29
558.596	29
559.802	27
561.007	26
562.212	32
563.419	30.5
564.623	29
565.828	28.5
567.032	33
568.238	30
569.442	31.5
570.646	30.5
571.849	27
573.054	33
574.257	31
575.46	28
576.663	26
577.866	32
579.068	26
580.272	30.5
581.474	31
582.676	30
583.877	25
585.079	25.5
586.28	28.5
587.481	31
588.682	32
589.883	27.5
591.083	30.5
592.285	27.5
593.485	31.5
594.685	30.5
595.885	30.5
597.084	27
598.284	28
599.483	26
600.682	29.5
601.881	30
603.08	25.5
604.278	30
605.476	24
606.674	31
607.872	28.5
609.07	25
610.266	26.5
611.463	30.5
612.661	30
613.857	37
615.054	28
616.251	30
617.447	25.5
618.643	30
619.839	30
621.035	30.5
622.229	28.5
623.425	30.5
624.62	25.5
625.815	30.5
627.01	28.5
628.205	30
629.398	32.5
630.592	28
631.786	29
632.98	27
634.172	27
635.366	31
636.559	27
637.753	30.5
638.944	30.5
640.137	32.5
641.33	30
642.522	30
643.713	28
644.905	25.5
646.097	31.5
647.287	29
648.478	30
649.67	31
650.859	29
652.05	29.5
653.241	29.5
654.43	27
655.621	29
656.811	31.5
657.999	28
659.189	31
660.378	30
661.567	30.5
662.755	31.5
663.944	32.5
665.133	27.5
666.32	33
667.508	31
668.695	30.5
669.884	31
671.07	29.5
672.258	32.5
