#Acq. time (s)=	5
#Accumulations=	5
#Range (cm-¹)=	100...3500
#Windows=	4
#Autofocus=	Off
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Instrument=	LabRAM HR Evol
#Detector=	Syncerity OE
#Objective=	x100_VIS
#Grating=	600 (500nm)
#ND Filter=	25%
#Laser=	633nm_Edge
#Hole=	100.021
#Range=	Visible
#Project=	verificaciones
#Sample=	a2
#Site=	plain
#Title=	bolusa2plain
#Remark=	com
#Date=	16.01.2026 12:56
#Acquired=	16.01.2026 12:56:59
100.687	27.5
101.971	36.5
103.254	34
104.537	30.5
105.82	30
107.103	32
108.387	33.5
109.669	31
110.951	33
112.233	29.5
113.514	33.5
114.796	35
116.077	31
117.358	35
118.639	29.5
119.919	35.5
121.2	33
122.48	31
123.76	34
125.039	32
126.319	34
127.598	36
128.877	36
130.156	37
131.435	34.5
132.713	37.5
133.992	36
135.268	34.5
136.546	43.5
137.824	36
139.101	36
140.378	39
141.655	39.5
142.932	37.5
144.209	40
145.485	42
146.76	40
148.036	39.5
149.312	42
150.587	40
151.862	44.5
153.138	42
154.411	41
155.686	46.5
156.96	42
158.235	46
159.509	43
160.781	43.5
162.055	43
163.328	41
164.602	47
165.873	41
167.146	41
168.419	39
169.691	36
170.962	41.5
172.234	43
173.506	42.5
174.777	41.5
176.047	41
177.318	39
178.589	45.5
179.859	41.5
181.129	42
182.4	43
183.668	42.5
184.938	42
186.207	44
187.476	43
188.746	42
190.013	45
191.282	38.5
192.551	45
193.818	45.5
195.086	40
196.353	40
197.621	40.5
198.887	40.5
200.154	42
201.422	42
202.687	40.5
203.954	34
205.219	39
206.486	34.5
207.751	37.5
209.017	37.5
210.281	36
211.547	36.5
212.811	32.5
214.076	36.5
215.339	37.5
216.603	36
217.867	35.5
219.13	33
220.395	30.5
221.657	33
222.921	34
224.183	38
225.445	35
226.708	32.5
227.97	33
229.232	33.5
230.493	32.5
231.754	34
233.016	33.5
234.277	34
235.537	30.5
236.799	30.5
238.059	32.5
239.318	31.5
240.579	34.5
241.839	30
243.098	28.5
244.358	32.5
245.617	33
246.875	32.5
248.133	32.5
249.393	29
250.651	28.5
251.908	37
253.166	33
254.424	29
255.681	32.5
256.938	33.5
258.195	27.5
259.451	28.5
260.709	26.5
261.965	32.5
263.221	34.5
264.476	32
265.732	30
266.988	36
268.243	32
269.498	28.5
270.753	33
272.007	30
273.261	32.5
274.515	29.5
275.769	27.5
277.022	28.5
278.277	30.5
279.53	31.5
280.783	32
282.036	32.5
283.289	30.5
284.541	31.5
285.793	28
287.045	33.5
288.297	33
289.548	29
290.8	32.5
292.051	27
293.302	31
294.552	32
295.803	35.5
297.053	33
298.303	29
299.553	27
300.803	33
302.053	33
