#Acq. time (s)=	5
#Accumulations=	5
#Range (cm-¹)=	100...3500
#Windows=	4
#Autofocus=	Off
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Instrument=	LabRAM HR Evol
#Detector=	Syncerity OE
#Objective=	x100_VIS
#Grating=	600 (500nm)
#ND Filter=	25%
#Laser=	633nm_Edge
#Hole=	100.021
#Range=	Visible
#Project=	verificaciones
#Sample=	a2
#Site=	plain
#Title=	bolusa2plain
#Remark=	com
#Date=	16.01.2026 13:53
#Acquired=	16.01.2026 13:53:36
100.687	28
101.971	36
103.254	36
104.537	33
105.82	30
107.103	29.5
108.387	28.5
109.669	31.5
110.951	29
112.233	32
113.514	32
114.796	29
116.077	34
117.358	33
118.639	34.5
119.919	31
121.2	32
122.48	33
123.76	35
125.039	29
126.319	34
127.598	32
128.877	35
130.156	32
131.435	37.5
132.713	32.5
133.992	37.5
135.268	32.5
136.546	40.5
137.824	37.5
139.101	40
140.378	32
141.655	38
142.932	38
144.209	43
145.485	40
146.76	41.5
148.036	36
149.312	42.5
150.587	39
151.862	41.5
153.138	43
154.411	44
155.686	45
156.96	42
158.235	44
159.509	41
160.781	40.5
162.055	44
163.328	41
164.602	35.5
165.873	41
167.146	48.5
168.419	35
169.691	38
170.962	40
172.234	45.5
173.506	37.5
174.777	40.5
176.047	40
177.318	41.5
178.589	36
179.859	35.5
181.129	41
182.4	39.5
183.668	39
184.938	40
186.207	43.5
187.476	43
188.746	37.5
190.013	39.5
191.282	39.5
192.551	46.5
193.818	38.5
195.086	40.5
196.353	40
197.621	38
198.887	46
200.154	39
201.422	45.5
202.687	37
203.954	36.5
205.219	42.5
206.486	35
207.751	39.5
209.017	36
210.281	33.5
211.547	36
212.811	38
214.076	33
215.339	36.5
216.603	37.5
217.867	36.5
219.13	33.5
220.395	34.5
221.657	30
222.921	31
224.183	35
225.445	34.5
226.708	33
227.97	38
229.232	37
230.493	34
231.754	31
233.016	28
234.277	30.5
235.537	30.5
236.799	31
238.059	32
239.318	31
240.579	30.5
241.839	33.5
243.098	31.5
244.358	33
245.617	30
246.875	29
248.133	30
249.393	34
250.651	30.5
251.908	32
253.166	32
254.424	32.5
255.681	30
256.938	26.5
258.195	29.5
259.451	27.5
260.709	35.5
261.965	29.5
263.221	26.5
264.476	30
265.732	32.5
266.988	35
268.243	27.5
269.498	27.5
270.753	28
272.007	30
273.261	28.5
274.515	30
275.769	32
277.022	29
278.277	27
279.53	29
280.783	28
282.036	29.5
283.289	28.5
284.541	30
285.793	28.5
287.045	26.5
288.297	28.5
289.548	30.5
290.8	32
292.051	27.5
293.302	29.5
294.552	28
295.803	25.5
297.053	30
298.303	31.5
299.553	28
300.803	30.5
302.053	28.5
303.302	28
304.551	30.5
305.8	29
307.047	28.5
308.296	31
309.544	29.5
310.792	26
312.04	29
313.288	29
314.535	28.5
315.783	27
317.03	28
318.275	34
319.522	32
320.768	29.5
322.015	26
323.261	29
324.505	29.5
325.751	33.5
326.997	28
328.242	31.5
329.487	29.5
330.73	28.5
331.975	30
333.22	24.5
334.464	27
335.707	29
336.95	29.5
338.194	31
339.438	30.5
340.68	28.5
341.923	27.5
343.166	30.5
344.407	27.5
345.649	30
346.892	30
348.132	28.5
349.374	28
350.616	29
351.856	32
353.097	29
354.337	33
355.578	30
356.818	30
358.058	29.5
359.298	30.5
360.536	31
361.776	31
363.016	29
364.254	28
365.493	27.5
366.731	29.5
367.97	28
369.207	28.5
370.446	27.5
371.683	32
372.921	27
374.157	28
375.395	25
376.631	27
377.868	29.5
379.104	30
380.341	31.5
381.576	29
382.813	27.5
384.048	30
385.284	28
386.518	27.5
387.753	29
388.988	26.5
390.222	28.5
391.457	28
392.691	28
393.924	29
395.159	27
396.392	24.5
397.624	28
398.858	30.5
400.091	29
401.323	26.5
402.556	29
403.788	25
405.019	26
406.252	28.5
407.483	32
408.714	25.5
409.945	26.5
411.177	27.5
412.407	31
413.637	28
414.867	24.5
416.099	31
417.328	29.5
418.558	26
419.787	27
421.016	30.5
422.246	22.5
423.475	29
424.703	26.5
425.931	31
427.159	30
428.388	32
429.616	26
430.843	28.5
432.071	29
433.298	26.5
434.524	27
435.751	30
436.977	27
438.204	30.5
439.431	26
440.657	27.5
441.883	27.5
443.108	30
444.333	31
445.558	28
446.783	25.5
448.008	32
449.232	30
450.457	26.5
451.681	28
452.905	26
454.128	32
455.352	30
456.575	29
457.798	30.5
459.021	28
460.244	31
461.466	31.5
462.689	34.5
463.909	33
465.131	28
466.353	34
467.575	28.5
468.796	31.5
470.017	33.5
471.238	38
472.459	37
473.679	38
474.898	43.5
476.118	36
477.338	41
478.558	44
479.778	48
480.997	53.5
482.215	54
483.434	55
484.653	61
485.871	65.5
487.09	65
488.307	62
489.525	63.5
490.743	62
491.96	58.5
493.176	55
494.394	61.5
495.611	56
496.826	53
498.043	49
499.259	48
500.474	45.5
501.69	47.5
502.906	42
504.121	44.5
505.336	39.5
506.551	39
507.765	38
508.98	36
510.195	41.5
511.408	38
512.622	32
513.835	32.5
515.049	33
516.263	34
517.475	31.5
518.689	30.5
519.9	32
521.113	36.5
522.325	28.5
523.537	31
524.748	36.5
525.961	32
527.171	28
528.383	32.5
529.594	31
530.805	31.5
532.015	30.5
533.226	30.5
534.435	31
535.646	29
536.855	29.5
538.066	35.5
539.274	29
540.483	30.5
541.693	29
542.901	30.5
544.11	27
545.318	34
546.526	29
547.734	25
548.942	29.5
550.149	28.5
551.357	27.5
552.563	31.5
553.77	29
554.978	28.5
556.184	26.5
557.389	30
558.596	29.5
559.802	26
561.007	32
562.212	25.5
563.419	32
564.623	28.5
565.828	27.5
567.032	29
568.238	27
569.442	31
570.646	29
571.849	27.5
573.054	30.5
574.257	28
575.46	27.5
576.663	29
577.866	29
579.068	29.5
580.272	30.5
581.474	29
582.676	24.5
583.877	31.5
585.079	27
586.28	30
587.481	33
588.682	29
589.883	28
591.083	31.5
592.285	30.5
593.485	27.5
594.685	31
595.885	26
597.084	29
598.284	29
599.483	27
600.682	28.5
601.881	33.5
603.08	28
604.278	35.5
605.476	31
606.674	29
607.872	27.5
609.07	29.5
610.266	28
611.463	28.5
612.661	30
613.857	30.5
615.054	31
616.251	29.5
617.447	31
618.643	26.5
619.839	30.5
621.035	30
622.229	26.5
623.425	24.5
624.62	26.5
625.815	25.5
627.01	29
628.205	30.5
629.398	26
630.592	28
631.786	28.5
632.98	26.5
634.172	26
635.366	35
636.559	27
637.753	32
638.944	26
640.137	29.5
641.33	28.5
642.522	29
643.713	30
644.905	28
646.097	29.5
647.287	31
648.478	31.5
649.67	26
650.859	28.5
652.05	30.5
653.241	29.5
654.43	32
655.621	31
656.811	25
657.999	27.5
659.189	28
660.378	28.5
661.567	30
662.755	30
663.944	27.5
665.133	30.5
666.32	34
667.508	32
668.695	32.5
669.884	29
671.07	30.5
672.258	28.5
673.444	29
674.631	33
675.817	34.5
677.004	35
678.19	35.5
679.376	34
680.561	35
681.746	41
682.932	34
684.117	37.5
685.302	34
686.487	40
687.672	36
688.856	33.5
690.039	37.5
691.224	36.5
692.407	33
693.59	34
694.774	34.5
695.957	38
697.14	37
698.323	35
699.505	35.5
700.687	40
701.87	41
703.052	46
704.233	45
705.414	45.5
706.597	52
707.778	52
708.958	52
710.139	45.5
711.32	49
712.5	44
713.68	44
714.86	41.5
716.039	35
717.22	39
718.399	34
719.578	33
720.757	34.5
721.935	32
723.114	32.5
724.292	27.5
725.471	33
726.649	25.5
727.827	24.5
729.004	31
730.182	27
731.359	30
732.536	29.5
733.712	31
734.889	29.5
736.065	27
737.242	29
738.418	32
739.593	26.5
740.769	30
741.945	34
743.12	29
744.295	26
745.47	29
746.644	28
747.819	31
748.993	25.5
750.168	27.5
751.342	28.5
752.515	32
753.689	28.5
754.862	26
756.036	29
757.209	28.5
758.382	27.5
759.553	30.5
760.725	30
761.898	31.5
763.07	26
764.242	29
765.414	28.5
766.584	26.5
767.755	26
768.927	30.5
770.098	29.5
771.269	26
772.438	30
773.608	31.5
774.779	31.5
775.949	29.5
777.117	27.5
778.287	27.5
779.457	31
780.626	32
781.794	30.5
782.963	30
784.132	32.5
785.299	31.5
786.468	29.5
787.636	31
788.803	32.5
789.971	32
791.139	33.5
792.305	30
793.472	31.5
794.638	34.5
795.805	30.5
796.972	31
798.138	30.5
799.304	23.5
800.469	27
801.635	26
802.801	31.5
803.966	25.5
805.131	31.5
806.295	30
807.461	30.5
808.624	28
809.789	28.5
810.952	26
812.117	29.5
813.28	28.5
814.444	31
815.607	22.5
816.769	29.5
817.933	29.5
819.095	29
820.258	29.5
821.42	27
822.583	27
823.744	26.5
824.905	26
826.068	24.5
827.228	24.5
828.389	32
829.551	27
830.711	30.5
831.871	30
833.032	30
834.192	29.5
835.352	27.5
836.513	28.5
837.672	26
838.831	27
839.99	25.5
841.15	26
842.308	27
843.466	25
844.624	29
845.784	27
846.941	27
848.099	28
849.256	24
850.414	31
851.572	29.5
852.729	27
853.886	26
855.042	31.5
856.198	26.5
857.355	31
858.512	31
859.668	30.5
860.823	29
861.979	36
863.134	31.5
864.289	28.5
865.444	30
866.599	24
867.753	27.5
868.908	27.5
870.062	29
871.216	25.5
872.37	28.5
873.523	29.5
874.677	23
875.83	27.5
876.983	26.5
878.136	27
879.289	24.5
880.441	29.5
881.594	28
882.746	31
883.898	24.5
885.05	29
886.201	23.5
887.353	26
888.504	30.5
889.655	27.5
890.806	28.5
891.956	25
893.107	26
894.257	27
895.407	26
896.557	28
897.707	25
898.856	25
900.005	27.5
901.154	27.5
902.304	27
903.453	29
904.6	28.5
905.749	26
906.897	26
908.046	25.5
909.192	27
910.34	28
911.488	28
912.634	24.5
913.782	26.5
914.929	28
916.076	26.5
917.222	24.5
918.368	28
919.515	27
920.66	29.5
921.806	29.5
922.951	32
924.097	27.5
925.242	26
926.387	26.5
927.532	25.5
928.676	28
929.821	30.5
930.965	28
932.109	21.5
933.253	29.5
934.396	29
935.54	24
936.683	24
937.826	25
938.969	24
940.112	28
941.254	25
942.397	25
943.538	23
944.681	25
945.822	27
946.964	25
948.105	27.5
949.246	23.5
950.388	21
951.528	25
952.669	27
953.809	26
954.949	23
956.09	24
