#Acq. time (s)=	5
#Accumulations=	5
#Range (cm-¹)=	100...3500
#Windows=	4
#Autofocus=	Off
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Instrument=	LabRAM HR Evol
#Detector=	Syncerity OE
#Objective=	x100_VIS
#Grating=	600 (500nm)
#ND Filter=	25%
#Laser=	633nm_Edge
#Hole=	100.021
#Range=	Visible
#Project=	verificaciones
#Sample=	a2
#Site=	plain
#Title=	bolusa2plain
#Remark=	com
#Date=	16.01.2026 13:51
#Acquired=	16.01.2026 13:51:04
100.687	27
101.971	30.5
103.254	32.5
104.537	27.5
105.82	29.5
107.103	36
108.387	29.5
109.669	31
110.951	32.5
112.233	31
113.514	29.5
114.796	30
116.077	35
117.358	30.5
118.639	33
119.919	31.5
121.2	24
122.48	35
123.76	36.5
125.039	32
126.319	32
127.598	29.5
128.877	39.5
130.156	32
131.435	35
132.713	34
133.992	36
135.268	37.5
136.546	42.5
137.824	35.5
139.101	34.5
140.378	37.5
141.655	38.5
142.932	41.5
144.209	40.5
145.485	36.5
146.76	40
148.036	41.5
149.312	40.5
150.587	40.5
151.862	37
153.138	42
154.411	38
155.686	40
156.96	42.5
158.235	41
159.509	39.5
160.781	46
162.055	42.5
163.328	43.5
164.602	43.5
165.873	42.5
167.146	43
168.419	43
169.691	41
170.962	39
172.234	43.5
173.506	38
174.777	37
176.047	44.5
177.318	42
178.589	39.5
179.859	43
181.129	41.5
182.4	41
183.668	42.5
184.938	39
186.207	44
187.476	41.5
188.746	41.5
190.013	40.5
191.282	39
192.551	40
193.818	40
195.086	41.5
196.353	45
197.621	41.5
198.887	37.5
200.154	39.5
201.422	43
202.687	36.5
203.954	39
205.219	39
206.486	34.5
207.751	41.5
209.017	39
210.281	39.5
211.547	36
212.811	40
214.076	34
215.339	34
216.603	34
217.867	38.5
219.13	36
220.395	35.5
221.657	32
222.921	32
224.183	36
225.445	31.5
226.708	33
227.97	31
229.232	34.5
230.493	32
231.754	31
233.016	34
234.277	31
235.537	31
236.799	30
238.059	32
239.318	29.5
240.579	31.5
241.839	33
243.098	30.5
244.358	30.5
245.617	37
246.875	32
248.133	31
249.393	29.5
250.651	29.5
251.908	29.5
253.166	32.5
254.424	33
255.681	31
256.938	31
258.195	31.5
259.451	30
260.709	31
261.965	30
263.221	31
264.476	33.5
265.732	30
266.988	35
268.243	30.5
269.498	31
270.753	33
272.007	31.5
273.261	32.5
274.515	31.5
275.769	30
277.022	24.5
278.277	27
279.53	29
280.783	30.5
282.036	27
283.289	26.5
284.541	30.5
285.793	31.5
287.045	31.5
288.297	26
289.548	28.5
290.8	27.5
292.051	28
293.302	31
294.552	27.5
295.803	29
297.053	29
298.303	27
299.553	27.5
300.803	33
302.053	31
303.302	31
304.551	29.5
305.8	28
307.047	30
308.296	26.5
309.544	30.5
310.792	29.5
312.04	27
313.288	30
314.535	23.5
315.783	27
317.03	30
318.275	29
319.522	31.5
320.768	30.5
322.015	25.5
323.261	31.5
324.505	29
325.751	25.5
326.997	27
328.242	28
329.487	29
330.73	27
331.975	28
333.22	27.5
334.464	27
335.707	28.5
336.95	29
338.194	29.5
339.438	32
340.68	27
341.923	31
343.166	28.5
344.407	28.5
345.649	30
346.892	29
348.132	31
349.374	29.5
350.616	30.5
351.856	28.5
353.097	27.5
354.337	28.5
355.578	27
356.818	29
358.058	31
359.298	31.5
360.536	31
361.776	29
363.016	27.5
364.254	28
365.493	27.5
366.731	29
367.97	29
369.207	28
370.446	29
371.683	28
372.921	29.5
374.157	26
375.395	28
376.631	29.5
377.868	28
379.104	30
380.341	31.5
381.576	28
382.813	24
384.048	30.5
385.284	31
386.518	26.5
387.753	32.5
388.988	27
390.222	28
391.457	25.5
392.691	30
393.924	32
395.159	27
396.392	29.5
397.624	32.5
398.858	26.5
400.091	30.5
401.323	28
402.556	27
403.788	32.5
405.019	28.5
406.252	28
407.483	27.5
408.714	27.5
409.945	25
411.177	30.5
412.407	25
413.637	25
414.867	28.5
416.099	24.5
417.328	29.5
418.558	27
419.787	23.5
421.016	25
422.246	27.5
423.475	29.5
424.703	23
425.931	28.5
427.159	27
428.388	30
429.616	30
430.843	28
432.071	28
433.298	27
434.524	24.5
435.751	31
436.977	31
438.204	30
439.431	30
440.657	32
441.883	30
443.108	30.5
444.333	28
445.558	32
446.783	30.5
448.008	26
449.232	27.5
450.457	29.5
451.681	27.5
452.905	26
454.128	27
455.352	32.5
456.575	32.5
457.798	31.5
459.021	29.5
460.244	27.5
461.466	26
462.689	36
463.909	33
465.131	29.5
466.353	33
467.575	28.5
468.796	36.5
470.017	36
471.238	33.5
472.459	34.5
473.679	36
474.898	40
476.118	41.5
477.338	44.5
478.558	44
479.778	50
480.997	54
482.215	56
483.434	53.5
484.653	57
485.871	59
487.09	59
488.307	62
489.525	63
490.743	65.5
491.96	59.5
493.176	63.5
494.394	55
495.611	56.5
496.826	54.5
498.043	49.5
499.259	50.5
500.474	47.5
501.69	41.5
502.906	40
504.121	40
505.336	39
506.551	43
507.765	37
508.98	33.5
510.195	34
511.408	35.5
512.622	37.5
513.835	33
515.049	35.5
516.263	32
517.475	28.5
518.689	33
519.9	31
521.113	33.5
522.325	27.5
523.537	31.5
524.748	34.5
525.961	32.5
527.171	28.5
528.383	28
529.594	34
530.805	30.5
532.015	32
533.226	32.5
534.435	33
535.646	32.5
536.855	32
538.066	36.5
539.274	32
540.483	28.5
541.693	31
542.901	31
544.11	32.5
545.318	36
546.526	28
547.734	32
548.942	25
550.149	33
551.357	33.5
552.563	27.5
553.77	27.5
554.978	30.5
556.184	32
557.389	28.5
558.596	28
559.802	32
561.007	27.5
562.212	29
563.419	30
564.623	25.5
565.828	27
567.032	30
568.238	28
569.442	27
570.646	26
571.849	27
573.054	25.5
574.257	29.5
575.46	27
576.663	26
577.866	25
579.068	31
580.272	30.5
581.474	33.5
582.676	31
583.877	29.5
585.079	25
586.28	28.5
587.481	30.5
588.682	27
589.883	30
591.083	27
592.285	30.5
593.485	30.5
594.685	30
595.885	27
597.084	30
598.284	29
599.483	31
600.682	31.5
601.881	27
603.08	30.5
604.278	27
605.476	29.5
606.674	28.5
607.872	29
609.07	25.5
610.266	26
611.463	29.5
612.661	26
613.857	28
615.054	31.5
616.251	29.5
617.447	28.5
618.643	30
619.839	27
621.035	28.5
622.229	30
623.425	30
624.62	31
625.815	29
627.01	29
628.205	29.5
629.398	29.5
630.592	31.5
631.786	28
632.98	25
634.172	28
635.366	28
636.559	30
637.753	33
638.944	31.5
640.137	28
641.33	29
642.522	31
643.713	32
644.905	28.5
646.097	29.5
647.287	29
648.478	30
649.67	30
650.859	31
652.05	26
653.241	29
654.43	30
655.621	30.5
656.811	28
657.999	29.5
659.189	29
660.378	28
661.567	32
662.755	29
663.944	28
665.133	35
666.32	31
667.508	33.5
668.695	34
669.884	32.5
671.07	29.5
672.258	33
673.444	32.5
674.631	30.5
675.817	29.5
677.004	31.5
678.19	34.5
679.376	32.5
680.561	33
681.746	39
682.932	34
684.117	35
685.302	35
686.487	35
687.672	33
688.856	37.5
690.039	36.5
691.224	32.5
692.407	31.5
693.59	37.5
694.774	34.5
695.957	30.5
697.14	38
698.323	36.5
699.505	35
700.687	37.5
701.87	34.5
703.052	47
704.233	44
705.414	48
706.597	46
707.778	56.5
708.958	51.5
710.139	54
711.32	45
712.5	47.5
713.68	44
714.86	39
716.039	37
717.22	36
718.399	34
719.578	31.5
720.757	33
721.935	28.5
723.114	28.5
724.292	31
725.471	27
726.649	26
727.827	29.5
729.004	28
730.182	31
731.359	26
732.536	27
733.712	25.5
734.889	26
736.065	29.5
737.242	32.5
738.418	27
739.593	30.5
740.769	30
741.945	29.5
743.12	25
744.295	30
745.47	31.5
746.644	29.5
747.819	34
748.993	31
750.168	27.5
751.342	27
752.515	26
753.689	33.5
754.862	25.5
756.036	29.5
757.209	31
758.382	28.5
759.553	29
760.725	29.5
761.898	27.5
763.07	33
764.242	29.5
765.414	29.5
766.584	26.5
767.755	29
768.927	24
770.098	26.5
771.269	24.5
772.438	30.5
773.608	26
774.779	28
775.949	29
777.117	32.5
778.287	26
779.457	31.5
780.626	34
781.794	33
782.963	29
784.132	32.5
785.299	31.5
786.468	32
787.636	34
788.803	33
789.971	30
791.139	30
792.305	35
793.472	33
794.638	32.5
795.805	27.5
796.972	32
798.138	32.5
799.304	28.5
800.469	29.5
801.635	29.5
802.801	30
803.966	33
805.131	33
806.295	29
807.461	27.5
808.624	28.5
809.789	25.5
810.952	28
812.117	32.5
813.28	29
814.444	31.5
815.607	28
816.769	30.5
817.933	28.5
819.095	26
820.258	29.5
821.42	26
822.583	24.5
823.744	27
824.905	23.5
826.068	28.5
827.228	25
828.389	24
829.551	27
830.711	27
831.871	26
833.032	26.5
834.192	30.5
835.352	29.5
836.513	27
837.672	27.5
838.831	28.5
839.99	26
841.15	30
842.308	28
843.466	30
844.624	28
845.784	31
846.941	27.5
848.099	24.5
849.256	32
850.414	25
851.572	33.5
852.729	28
853.886	26.5
855.042	29
856.198	28
857.355	26
858.512	32
859.668	30.5
860.823	29
861.979	27
863.134	30
864.289	29
865.444	31.5
866.599	29
867.753	33
868.908	28
870.062	30.5
871.216	30.5
872.37	29
873.523	29.5
874.677	31.5
875.83	29.5
876.983	30
878.136	26.5
879.289	26
880.441	25.5
881.594	32
882.746	24
883.898	31
885.05	28.5
886.201	28.5
887.353	27
888.504	30
889.655	27.5
890.806	21.5
891.956	26.5
893.107	23
894.257	30
895.407	27
896.557	24.5
897.707	29
898.856	27.5
900.005	25.5
901.154	28.5
902.304	24.5
903.453	24.5
904.6	26
905.749	23
906.897	23.5
908.046	29.5
909.192	27
910.34	24
911.488	26
912.634	31.5
913.782	28
914.929	25
916.076	25
917.222	27
918.368	30.5
919.515	28.5
920.66	28.5
921.806	29.5
922.951	24
924.097	25.5
925.242	29.5
926.387	23.5
927.532	29.5
928.676	26
