#Acq. time (s)=	5
#Accumulations=	5
#Range (cm-¹)=	100...3500
#Windows=	4
#Autofocus=	Off
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Instrument=	LabRAM HR Evol
#Detector=	Syncerity OE
#Objective=	x100_VIS
#Grating=	600 (500nm)
#ND Filter=	25%
#Laser=	633nm_Edge
#Hole=	100.021
#Range=	Visible
#Project=	verificaciones
#Sample=	a2
#Site=	plain
#Title=	bolusa2plain
#Remark=	com
#Date=	16.01.2026 14:15
#Acquired=	16.01.2026 14:15:28
100.687	27
101.971	35.5
103.254	33
104.537	32
105.82	28
107.103	28
108.387	27.5
109.669	33
110.951	29.5
112.233	27
113.514	27.5
114.796	29
116.077	33.5
117.358	29.5
118.639	30
119.919	33.5
121.2	34
122.48	36
123.76	33.5
125.039	28
126.319	33.5
127.598	31.5
128.877	34.5
130.156	39.5
131.435	34.5
132.713	35.5
133.992	36.5
135.268	36
136.546	35
137.824	36
139.101	37.5
140.378	34.5
141.655	39.5
142.932	43
144.209	38.5
145.485	38.5
146.76	42
148.036	38.5
149.312	45.5
150.587	41
151.862	45
153.138	43.5
154.411	43.5
155.686	45
156.96	43.5
158.235	42.5
159.509	41
160.781	41.5
162.055	40
163.328	44.5
164.602	42
165.873	46
167.146	42
168.419	43
169.691	43
170.962	37
172.234	43.5
173.506	45.5
174.777	43
176.047	44.5
177.318	38
178.589	44
179.859	41
181.129	46
182.4	40
183.668	43.5
184.938	43
186.207	49.5
187.476	48
188.746	49
190.013	43.5
191.282	48
192.551	42.5
193.818	43
195.086	44
196.353	47.5
197.621	41
198.887	41.5
200.154	43.5
201.422	37
202.687	41
203.954	37.5
205.219	32
206.486	38
207.751	41
209.017	38
210.281	40
211.547	34.5
212.811	35
214.076	30.5
215.339	38
216.603	36
217.867	40.5
219.13	35.5
220.395	31
221.657	37
222.921	34
224.183	34
225.445	36
226.708	33
227.97	31.5
229.232	33.5
230.493	33
231.754	34
233.016	33.5
234.277	34.5
235.537	35.5
236.799	31.5
238.059	31.5
239.318	29
240.579	31.5
241.839	28
243.098	27
244.358	30.5
245.617	31.5
246.875	32
248.133	29
249.393	31.5
250.651	32
251.908	28
253.166	31.5
