#Acq. time (s)=	5
#Accumulations=	5
#Range (cm-¹)=	100...3500
#Windows=	4
#Autofocus=	Off
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Instrument=	LabRAM HR Evol
#Detector=	Syncerity OE
#Objective=	x100_VIS
#Grating=	600 (500nm)
#ND Filter=	25%
#Laser=	633nm_Edge
#Hole=	100.021
#Range=	Visible
#Project=	verificaciones
#Sample=	a4
#Site=	plain
#Title=	bolusa4plain
#Remark=	com
#Date=	16.01.2026 12:20
#Acquired=	16.01.2026 12:20:55
100.687	29
101.971	32
103.254	35.5
104.537	33
105.82	36
107.103	32
108.387	33
109.669	28
110.951	35
112.233	33.5
113.514	36
114.796	32
116.077	34.5
117.358	33
118.639	36
119.919	33.5
121.2	32
122.48	33.5
123.76	36
125.039	34
126.319	36.5
127.598	36
128.877	36
130.156	35
131.435	42
132.713	38.5
133.992	36.5
135.268	39.5
136.546	40
137.824	37.5
139.101	42
140.378	38.5
141.655	40
142.932	42.5
144.209	45
145.485	39
146.76	37
148.036	44
149.312	44
150.587	46
151.862	43
153.138	46.5
154.411	50.5
155.686	49
156.96	53
158.235	47
159.509	47
160.781	43
162.055	44
163.328	46.5
164.602	47.5
165.873	50.5
167.146	43.5
168.419	45
169.691	46
170.962	47.5
172.234	48.5
173.506	42
174.777	47
176.047	41
177.318	44.5
178.589	45
179.859	45.5
181.129	46
182.4	45
183.668	45
184.938	48.5
186.207	52
187.476	45.5
188.746	44
190.013	47
191.282	50.5
192.551	43
193.818	51
195.086	49
196.353	48
197.621	49.5
198.887	43.5
200.154	43.5
201.422	44
202.687	40.5
203.954	44.5
205.219	42
206.486	41.5
207.751	38.5
209.017	34
210.281	41.5
211.547	40.5
212.811	37
214.076	37
215.339	38.5
216.603	38
217.867	41
219.13	36
220.395	36
221.657	40.5
222.921	38
224.183	41
225.445	36
226.708	32
227.97	36
229.232	34.5
230.493	35.5
231.754	36.5
233.016	37.5
234.277	31
235.537	30
236.799	30
238.059	31.5
239.318	36.5
240.579	32.5
241.839	35
243.098	34.5
244.358	32.5
245.617	36
246.875	30.5
248.133	31
249.393	29
250.651	34
251.908	30.5
253.166	32.5
254.424	33
255.681	31
256.938	33
258.195	30
259.451	29.5
260.709	30.5
261.965	32.5
263.221	27.5
264.476	29
265.732	32.5
266.988	34.5
268.243	28.5
269.498	31
270.753	32
272.007	28
273.261	32
274.515	30
275.769	29.5
277.022	28.5
278.277	28.5
279.53	32
280.783	28.5
282.036	28.5
283.289	28.5
284.541	28.5
285.793	27.5
287.045	30
288.297	29
289.548	31
290.8	29.5
292.051	30
293.302	28
294.552	28
295.803	29
297.053	29.5
298.303	28
299.553	24
300.803	29
302.053	30
303.302	31
304.551	29
305.8	28.5
307.047	31.5
308.296	32.5
309.544	28.5
310.792	28
312.04	35.5
313.288	35
314.535	29.5
315.783	29
317.03	31
318.275	29.5
319.522	26.5
