#Acq. time (s)=	5
#Accumulations=	5
#Range (cm-¹)=	100...3500
#Windows=	4
#Autofocus=	Off
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Instrument=	LabRAM HR Evol
#Detector=	Syncerity OE
#Objective=	x100_VIS
#Grating=	600 (500nm)
#ND Filter=	25%
#Laser=	633nm_Edge
#Hole=	100.021
#Range=	Visible
#Project=	verificaciones
#Sample=	a4
#Site=	plain
#Title=	bolusa4plain
#Remark=	com
#Date=	16.01.2026 12:28
#Acquired=	16.01.2026 12:28:53
100.687	27.5
101.971	31
103.254	36
104.537	33
105.82	36.5
107.103	30.5
108.387	28.5
109.669	33.5
110.951	31
112.233	32.5
113.514	29.5
114.796	31
116.077	29.5
117.358	32
118.639	29
119.919	34.5
121.2	37
122.48	32.5
123.76	33.5
125.039	34
126.319	37.5
127.598	34
128.877	35.5
130.156	32
131.435	37
132.713	40.5
133.992	37
135.268	37
136.546	37
137.824	41
139.101	45
140.378	42.5
141.655	40.5
142.932	43.5
144.209	43
145.485	44
146.76	50
148.036	49.5
149.312	47
150.587	44.5
151.862	38
153.138	51
154.411	48.5
155.686	50
156.96	50.5
158.235	55
159.509	49.5
160.781	50.5
162.055	47
163.328	49.5
164.602	47.5
165.873	45
167.146	47.5
168.419	49
169.691	49.5
170.962	38.5
172.234	50
173.506	41
174.777	47
176.047	48
177.318	48
178.589	48.5
179.859	50
181.129	46.5
182.4	49.5
183.668	51
184.938	47
186.207	51
187.476	48
188.746	50.5
190.013	46.5
191.282	44.5
192.551	47
193.818	48
195.086	51
196.353	42.5
197.621	54.5
198.887	44.5
200.154	44.5
201.422	43.5
202.687	45
203.954	45.5
205.219	39.5
206.486	41
207.751	45.5
209.017	42.5
210.281	40
211.547	41
212.811	39
214.076	43
215.339	40
216.603	40
217.867	35
219.13	38.5
220.395	39
221.657	37.5
222.921	43
224.183	35
225.445	36.5
226.708	34
227.97	36.5
229.232	37
230.493	34.5
231.754	36
233.016	36.5
234.277	33.5
235.537	36
236.799	32
238.059	32.5
239.318	31
240.579	35.5
241.839	30
243.098	32
244.358	30.5
245.617	32.5
246.875	32
248.133	31.5
249.393	32
250.651	33.5
251.908	24
253.166	29
254.424	33
255.681	27
256.938	32
258.195	32.5
259.451	27.5
260.709	33.5
261.965	27.5
263.221	33
264.476	29.5
265.732	32
266.988	35.5
268.243	27.5
269.498	27.5
270.753	35
272.007	28.5
273.261	27.5
274.515	28.5
275.769	30
277.022	27.5
278.277	32.5
279.53	34
280.783	30.5
282.036	27.5
283.289	27
284.541	28.5
285.793	29.5
287.045	28
288.297	28.5
289.548	31
290.8	34
292.051	27.5
293.302	30
294.552	30.5
295.803	26.5
297.053	30.5
298.303	27
299.553	27
300.803	28
302.053	31.5
303.302	30.5
304.551	28.5
305.8	28.5
307.047	28.5
308.296	31
309.544	30
310.792	33.5
312.04	31
313.288	29.5
314.535	32
315.783	27
317.03	30
318.275	27
319.522	24
320.768	30
322.015	30
323.261	29
324.505	27
325.751	27
326.997	28
328.242	25
329.487	32.5
330.73	27.5
331.975	32.5
333.22	27.5
334.464	27
335.707	29
336.95	30.5
338.194	24.5
339.438	30.5
340.68	27
341.923	29
343.166	33
344.407	29
345.649	29
346.892	27
348.132	31
349.374	29.5
350.616	28.5
351.856	28.5
353.097	29
354.337	33
355.578	39
356.818	28
358.058	29
359.298	30
360.536	25
361.776	26
363.016	28
364.254	29.5
365.493	31
366.731	28.5
367.97	28.5
369.207	32.5
370.446	31
371.683	28
372.921	30
374.157	27
375.395	26
376.631	31.5
377.868	29
379.104	29.5
380.341	29.5
381.576	26
382.813	32
384.048	28.5
385.284	27
386.518	24.5
387.753	29
388.988	27
390.222	26
391.457	28
392.691	31
393.924	28
395.159	28
396.392	27.5
397.624	28.5
398.858	27.5
400.091	29
401.323	25
