#Acq. time (s)=	5
#Accumulations=	5
#Range (cm-¹)=	100...3500
#Windows=	4
#Autofocus=	Off
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Instrument=	LabRAM HR Evol
#Detector=	Syncerity OE
#Objective=	x100_VIS
#Grating=	600 (500nm)
#ND Filter=	25%
#Laser=	633nm_Edge
#Hole=	100.021
#Range=	Visible
#Project=	verificaciones
#Sample=	a4
#Site=	plain
#Title=	bolusa4plain
#Remark=	com
#Date=	16.01.2026 12:34
#Acquired=	16.01.2026 12:34:33
100.687	32.5
101.971	37
103.254	30.5
104.537	30
105.82	32
107.103	32
108.387	31
109.669	34
110.951	33.5
112.233	27
113.514	32.5
114.796	34
116.077	33.5
117.358	35
118.639	31
119.919	34
121.2	32
122.48	30
123.76	37
125.039	33.5
126.319	33
127.598	35.5
128.877	40
130.156	43.5
131.435	39.5
132.713	38
133.992	37
135.268	37
136.546	43.5
137.824	44
139.101	35.5
140.378	44
141.655	45
142.932	42
144.209	43
145.485	43
146.76	42
148.036	41
149.312	45
150.587	46.5
151.862	48.5
153.138	46.5
154.411	45.5
155.686	48
156.96	49.5
158.235	49.5
159.509	51
160.781	47
162.055	46.5
163.328	44
164.602	49
165.873	46.5
167.146	45.5
168.419	49
169.691	47
170.962	43.5
172.234	49
173.506	51
174.777	47
176.047	47
177.318	47
178.589	46
179.859	49.5
181.129	43
182.4	49
183.668	48
184.938	49.5
186.207	51
187.476	49
188.746	45
190.013	51
191.282	50
192.551	43.5
193.818	45.5
195.086	50
196.353	54
197.621	47
198.887	41.5
200.154	47
201.422	44
202.687	44
203.954	42.5
205.219	45
206.486	39
207.751	42
209.017	38
210.281	43
211.547	39
212.811	42.5
214.076	45
215.339	39.5
216.603	37
217.867	41
219.13	34.5
220.395	43
221.657	29
222.921	36
224.183	35.5
225.445	38.5
226.708	34
227.97	37
229.232	34
230.493	32
231.754	31.5
233.016	36.5
234.277	32.5
235.537	32
236.799	36.5
238.059	36.5
239.318	29
240.579	35.5
241.839	31.5
243.098	31.5
244.358	35
245.617	35
246.875	28
248.133	34.5
249.393	31
250.651	30
251.908	27
253.166	34
254.424	33.5
255.681	31.5
256.938	30.5
258.195	27.5
259.451	29.5
260.709	32.5
261.965	29
263.221	28
264.476	31.5
265.732	29.5
266.988	33.5
268.243	31.5
269.498	30.5
270.753	32
272.007	32
273.261	28
274.515	27.5
275.769	32
277.022	32.5
278.277	31.5
279.53	30.5
280.783	28
282.036	31.5
283.289	27
284.541	30
285.793	28.5
287.045	30
288.297	27
289.548	32
290.8	30.5
292.051	31.5
293.302	28
294.552	29.5
295.803	25.5
297.053	29.5
298.303	30.5
299.553	27
300.803	23.5
302.053	32
303.302	29.5
304.551	26.5
305.8	29
307.047	32
308.296	29.5
309.544	30
310.792	28.5
312.04	27
313.288	28
314.535	29
315.783	30
317.03	27.5
318.275	27.5
319.522	27
320.768	29.5
322.015	26.5
323.261	29
324.505	29
325.751	25
326.997	31.5
328.242	27
329.487	29.5
330.73	27.5
331.975	31
333.22	29
334.464	27.5
335.707	28.5
336.95	29
338.194	25.5
339.438	25.5
340.68	31
341.923	28.5
343.166	33
344.407	30.5
345.649	25
346.892	28.5
348.132	26
349.374	27.5
350.616	29.5
351.856	30
353.097	31.5
354.337	32
355.578	27
356.818	29
358.058	25.5
359.298	29.5
360.536	32
361.776	27
363.016	30
364.254	25.5
365.493	31
366.731	31
367.97	31.5
369.207	30
370.446	30
371.683	27
372.921	30
374.157	22.5
375.395	31.5
376.631	27.5
377.868	27
379.104	29
380.341	26.5
381.576	26
382.813	33
384.048	24.5
385.284	33
386.518	29
387.753	29
388.988	27
390.222	31
391.457	30
392.691	29.5
393.924	33
395.159	28
396.392	32
397.624	30.5
398.858	27
400.091	30.5
401.323	28.5
402.556	27.5
403.788	26.5
405.019	30
406.252	29
407.483	28
408.714	30.5
409.945	27.5
411.177	27.5
412.407	28.5
413.637	26.5
414.867	28
416.099	27
417.328	29
418.558	26.5
419.787	28
421.016	31.5
422.246	28
423.475	28
424.703	30.5
425.931	30.5
427.159	30
428.388	29
429.616	28.5
430.843	26
432.071	27.5
433.298	28
434.524	28
435.751	26
436.977	29
438.204	28.5
439.431	28
440.657	29.5
441.883	28.5
443.108	27.5
444.333	29
445.558	27
446.783	27.5
448.008	34.5
449.232	32
450.457	28.5
451.681	30.5
452.905	25
454.128	31
455.352	32.5
456.575	29
457.798	28.5
459.021	32
460.244	31
461.466	35
462.689	27.5
463.909	38.5
465.131	30.5
466.353	42.5
467.575	30
468.796	40
470.017	36.5
471.238	41.5
472.459	40
473.679	40.5
474.898	43.5
476.118	48
477.338	54
478.558	53
479.778	57.5
480.997	60
482.215	64.5
483.434	64
484.653	72
485.871	74.5
487.09	73
488.307	80.5
489.525	77
490.743	78
491.96	74
493.176	66
494.394	71.5
495.611	59
496.826	65.5
498.043	58
499.259	58
500.474	49
501.69	50
502.906	45.5
504.121	48
505.336	42
506.551	45
507.765	42.5
508.98	44
510.195	36
511.408	42
512.622	38.5
513.835	33
515.049	35
516.263	37
517.475	35.5
518.689	34
519.9	31.5
521.113	37
522.325	31
523.537	33
524.748	33.5
525.961	34
527.171	32
528.383	33
529.594	27.5
530.805	34
532.015	35
533.226	29
534.435	33
535.646	29
536.855	31
538.066	30
539.274	31
540.483	28
541.693	33
542.901	28.5
544.11	30.5
545.318	29
546.526	33
547.734	28
548.942	28
550.149	29
551.357	26
552.563	27
553.77	30
554.978	30
556.184	28
557.389	31
558.596	27
559.802	26
561.007	28.5
562.212	33.5
563.419	31
564.623	28
565.828	27.5
567.032	29
568.238	25.5
569.442	25
570.646	30
571.849	34
573.054	30.5
574.257	30
575.46	26.5
576.663	30
577.866	27.5
579.068	28.5
580.272	28
581.474	25.5
582.676	33
583.877	28
585.079	23.5
586.28	27
587.481	31.5
588.682	30.5
589.883	26
591.083	27.5
592.285	29.5
593.485	33
594.685	26
595.885	28
597.084	28.5
598.284	27.5
599.483	25
600.682	27.5
601.881	31.5
603.08	27
604.278	25
605.476	28
606.674	30
607.872	28.5
609.07	29
610.266	29
611.463	27
612.661	28.5
613.857	26
615.054	35
616.251	30
617.447	24
618.643	30
619.839	29
621.035	30.5
622.229	28.5
623.425	30.5
624.62	29.5
625.815	28
627.01	29.5
628.205	33.5
629.398	29.5
630.592	32
631.786	26.5
632.98	28
634.172	27
635.366	33
636.559	29
637.753	28
638.944	31.5
640.137	30
641.33	32.5
642.522	26.5
643.713	30.5
644.905	29
646.097	30
647.287	27.5
648.478	26.5
649.67	31.5
650.859	32.5
652.05	30
653.241	29
654.43	31.5
655.621	26.5
656.811	33
657.999	30.5
659.189	32
660.378	31
661.567	27
662.755	29
663.944	29
665.133	33
666.32	30
667.508	31.5
668.695	28
669.884	29.5
671.07	29
672.258	29.5
673.444	34.5
674.631	30
675.817	29
677.004	33.5
678.19	34
679.376	35
680.561	32.5
681.746	35.5
682.932	38.5
684.117	33
685.302	39
686.487	42
687.672	40
688.856	36
690.039	39.5
691.224	38.5
692.407	39
693.59	39.5
694.774	42
695.957	39.5
697.14	41
698.323	39
699.505	41
700.687	39.5
701.87	44
703.052	48.5
704.233	49.5
705.414	55
706.597	59
707.778	64
708.958	64
710.139	65.5
711.32	57
712.5	47.5
713.68	50
714.86	44
716.039	40
