#Acq. time (s)=	5
#Accumulations=	5
#Range (cm-¹)=	100...3500
#Windows=	4
#Autofocus=	Off
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Instrument=	LabRAM HR Evol
#Detector=	Syncerity OE
#Objective=	x100_VIS
#Grating=	600 (500nm)
#ND Filter=	25%
#Laser=	633nm_Edge
#Hole=	100.021
#Range=	Visible
#Project=	verificaciones
#Sample=	at3
#Site=	plain
#Title=	bolusat3plain
#Remark=	com
#Date=	16.01.2026 16:54
#Acquired=	16.01.2026 16:54:04
100.564	26.5
101.847	24
103.131	34
104.414	28
105.697	31
106.979	31.5
108.262	32
109.544	30.5
110.826	33
112.109	27
113.391	32
114.672	29
115.954	29
117.235	29
118.515	28.5
119.796	29.5
121.076	31
122.357	33.5
123.637	31.5
124.916	33
126.196	30
127.475	32
128.754	34
130.033	33
131.31	36
132.589	34
133.867	37.5
135.145	39
136.423	32
137.701	32
138.978	33.5
140.256	34.5
141.533	37.5
142.809	38
144.086	40.5
145.361	41.5
146.637	37.5
147.913	37.5
149.189	41.5
150.464	39.5
151.74	38.5
153.014	39.5
154.288	43.5
155.563	37.5
156.838	41
158.112	43
159.385	41.5
160.659	43
161.932	42.5
163.206	42.5
164.479	35
165.751	39.5
167.024	42
168.296	38
169.567	39
170.84	40
172.112	37
173.383	42.5
174.654	39.5
175.925	40
177.196	38.5
178.466	41.5
179.737	44.5
181.007	40.5
182.276	41
183.546	44.5
184.816	36
186.085	44
187.354	41
188.624	40.5
189.891	44.5
191.16	41.5
192.427	42
193.696	39
194.964	40.5
196.231	40.5
197.499	37.5
198.765	42
200.033	41
201.298	39
202.566	41.5
203.831	38.5
205.098	38
206.363	38.5
207.629	40
208.894	34.5
210.159	38.5
211.424	36.5
212.689	34
213.953	31
215.218	35
216.481	33
217.746	33.5
219.009	32.5
220.273	34
221.536	32
222.798	34
224.062	33.5
225.323	35
226.587	33
227.848	32
229.109	32
230.372	31.5
231.633	30.5
232.894	29
234.156	31.5
235.416	35.5
236.678	31.5
237.937	29.5
239.197	33
240.457	29.5
241.717	30.5
242.976	29.5
244.235	33
245.495	29
246.754	32.5
248.012	29.5
249.27	28
250.529	29.5
251.787	31
253.045	29.5
254.302	29
255.56	34
256.817	29
258.074	33
259.33	30.5
260.586	27
261.844	30
263.1	33
264.355	28
265.611	27
266.866	29
268.121	28.5
269.377	26
270.632	31.5
271.886	30.5
273.14	26.5
274.394	29
275.648	26
276.902	27.5
278.155	26.5
279.408	26
280.663	22.5
281.915	30
283.168	28.5
284.42	28
285.673	27
286.925	30.5
288.176	29.5
289.428	30
290.679	28
291.93	27
293.181	26.5
294.432	26
295.683	28
296.933	28.5
298.183	27.5
299.433	28.5
300.683	26.5
301.932	26.5
303.182	29.5
304.429	23
305.678	27.5
306.927	29
308.176	29
309.424	28.5
310.672	30.5
311.92	31
313.168	31
314.415	29.5
315.661	26.5
316.908	26
318.155	27.5
319.402	31.5
320.648	26
321.895	29
323.139	27
324.385	22.5
325.631	25.5
326.877	26.5
328.122	30
329.366	23
330.611	29
331.855	25
333.1	29
334.343	25
335.587	33.5
336.831	28.5
338.074	28
339.317	26
340.56	29.5
341.803	29
343.044	23
344.287	27.5
345.53	29
346.771	29
348.013	27
349.255	27.5
350.495	24
351.736	24
352.978	29
354.217	29.5
355.458	29
356.699	25
357.938	26
359.178	27.5
360.417	28
361.657	29.5
362.895	23.5
364.135	28.5
365.374	28
366.612	29.5
