#Acq. time (s)=	5
#Accumulations=	5
#Range (cm-¹)=	100...3500
#Windows=	4
#Autofocus=	Off
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Instrument=	LabRAM HR Evol
#Detector=	Syncerity OE
#Objective=	x100_VIS
#Grating=	600 (500nm)
#ND Filter=	25%
#Laser=	633nm_Edge
#Hole=	100.021
#Range=	Visible
#Project=	verificaciones
#Sample=	at3
#Site=	plain
#Title=	bolusat3plain
#Remark=	com
#Date=	16.01.2026 17:08
#Acquired=	16.01.2026 17:08:04
100.564	21
101.847	31
103.131	35.5
104.414	34.5
105.697	32
106.979	30.5
108.262	31.5
109.544	27
110.826	27
112.109	28
113.391	34.5
114.672	29.5
115.954	32
117.235	32.5
118.515	30.5
119.796	28.5
121.076	34
122.357	31.5
123.637	31
124.916	29.5
126.196	30.5
127.475	32.5
128.754	32
130.033	32
131.31	34
132.589	37
133.867	36
135.145	34.5
136.423	36.5
137.701	40
138.978	34
140.256	32.5
141.533	39.5
142.809	37
144.086	35.5
145.361	35.5
146.637	35.5
147.913	38.5
149.189	38
150.464	39.5
151.74	39
153.014	36
154.288	41.5
155.563	39
156.838	38.5
158.112	42
159.385	44
160.659	37.5
161.932	36
163.206	40
164.479	34
165.751	38
167.024	41
168.296	39
169.567	38
170.84	39.5
172.112	38
173.383	33
174.654	41
175.925	39.5
177.196	38
178.466	41.5
179.737	41
181.007	40
182.276	37
183.546	40.5
184.816	39
186.085	37.5
187.354	32
188.624	40.5
189.891	41
191.16	40
192.427	44
193.696	40.5
194.964	43
196.231	40
197.499	44
198.765	35
200.033	39
201.298	35.5
202.566	42.5
203.831	40.5
205.098	39.5
206.363	38
207.629	43.5
208.894	32.5
210.159	35.5
211.424	34.5
212.689	32
213.953	31
215.218	35
216.481	28
217.746	37
219.009	37
220.273	36
221.536	28.5
222.798	37
224.062	36
225.323	33
226.587	30
227.848	33.5
229.109	31
230.372	31.5
231.633	32
232.894	34.5
234.156	31
235.416	31
236.678	32
237.937	26
239.197	33
240.457	31
241.717	29
242.976	31.5
244.235	30.5
245.495	30.5
246.754	27.5
248.012	27
249.27	28
250.529	27.5
251.787	30
253.045	31
254.302	29
255.56	29
256.817	28
258.074	30
259.33	30.5
260.586	32
261.844	26
263.1	24.5
264.355	29.5
265.611	29
266.866	30.5
268.121	29
269.377	25
270.632	30
271.886	28
273.14	26
274.394	24.5
275.648	29
276.902	29
278.155	27
279.408	27.5
280.663	28
281.915	32.5
283.168	29.5
284.42	29.5
285.673	27
286.925	27.5
288.176	28
289.428	24
290.679	26.5
291.93	25.5
293.181	28
294.432	30
295.683	27.5
296.933	28
298.183	28
299.433	28.5
300.683	22.5
301.932	29
303.182	28
304.429	24.5
305.678	27
306.927	26
308.176	29
309.424	26
310.672	31
311.92	24
313.168	31
314.415	28
315.661	27.5
316.908	28
318.155	25
319.402	29
320.648	27
321.895	30
323.139	32.5
324.385	29.5
325.631	32
326.877	29.5
328.122	28
329.366	28.5
330.611	28
331.855	27
333.1	27
334.343	31
335.587	24.5
336.831	27.5
338.074	30.5
339.317	27
340.56	26
341.803	26
343.044	28
344.287	29
345.53	31
346.771	27.5
348.013	26
349.255	27
350.495	30
351.736	29
352.978	28.5
354.217	33
355.458	27
356.699	29
357.938	27.5
359.178	29.5
360.417	24.5
361.657	26.5
362.895	29.5
364.135	28
365.374	30
366.612	30
367.851	31
369.088	29.5
370.327	28
371.564	32
372.802	28
374.038	23.5
375.276	30
376.512	24
377.749	29
378.985	32.5
380.222	26.5
381.457	28.5
382.692	32
383.929	26.5
385.164	29.5
386.4	30
387.634	30
388.869	23.5
390.103	28.5
391.337	29
392.572	30.5
393.805	26
395.038	31
396.273	26
397.506	26.5
398.74	26
399.972	19.5
401.204	27
402.437	31
403.669	27
404.901	29
406.132	26.5
407.365	23
408.596	23.5
409.826	26.5
411.058	25
412.289	28
413.519	29.5
414.749	27
415.98	30.5
417.21	26
418.439	29
419.668	32
420.897	27.5
422.128	29.5
423.356	30.5
424.585	31.5
425.813	28.5
427.041	27
428.269	30.5
429.498	28
430.725	29.5
431.952	27.5
433.179	26.5
434.406	26.5
435.633	25
436.859	27
438.085	26
439.312	29
440.537	22.5
441.764	27
442.99	29
444.215	29
445.44	29.5
446.665	27.5
447.89	29
449.114	33.5
450.339	31.5
451.563	28.5
452.787	32.5
454.01	31
455.234	30
456.457	27.5
457.68	24
458.903	25.5
460.126	29.5
461.348	29.5
462.569	28
463.792	32.5
465.013	30.5
466.235	32.5
467.457	31
468.678	35.5
469.899	31.5
471.12	34
472.341	33
473.56	35.5
474.781	36
476.001	35.5
477.221	40.5
478.441	40
479.66	40.5
480.878	45.5
482.098	44
483.317	52
484.535	58
485.754	55.5
486.971	53
488.189	58
489.407	58
490.625	55
491.842	55
493.059	53.5
494.276	50.5
495.493	52.5
496.709	46.5
497.926	47.5
499.142	50
500.357	47
501.573	42.5
502.789	39.5
504.003	42.5
505.219	37
506.434	39
507.648	39.5
508.863	37
510.078	34
511.291	33
512.505	35
513.718	33.5
514.932	38
516.145	37.5
517.358	26
518.572	30.5
519.783	33
520.997	29.5
522.208	34.5
523.421	33
524.632	29.5
525.844	30
527.055	33
528.266	26
529.477	32
530.688	30
531.898	29.5
533.109	29.5
534.319	30
535.53	25
536.739	29.5
537.948	30.5
539.158	28
540.366	27.5
541.576	31.5
542.784	29
543.994	29
545.201	30
546.409	31.5
547.618	32.5
548.825	25
550.032	29.5
551.24	27
552.447	26.5
553.654	29
554.861	27
556.067	29
557.273	27
558.48	25
559.686	25.5
560.891	27
562.096	27.5
563.302	28
564.507	28.5
565.712	29
566.916	22
568.122	28
569.326	23.5
570.529	29
571.733	27.5
572.936	24
574.141	31.5
575.344	27
576.547	26
577.75	28.5
578.952	27
580.154	30.5
581.358	29
582.56	27.5
583.761	28.5
584.963	29
586.164	29.5
587.365	31.5
588.566	28
589.767	28
590.967	30
592.168	24.5
593.369	24.5
594.569	27.5
595.769	27.5
596.969	27.5
598.168	30
599.367	27
600.566	26
601.765	27
602.964	28.5
604.162	27.5
605.361	28.5
606.559	24.5
607.757	30.5
608.953	30
610.151	25.5
611.348	28
612.545	28
613.742	28
614.939	29
616.135	29
617.332	27.5
618.528	28
619.724	29.5
620.918	28
622.114	29.5
623.309	26.5
624.505	23
625.7	28
626.895	26
628.088	28.5
629.282	27
630.477	24
631.671	28
632.865	27.5
634.057	27.5
635.251	29
636.444	30.5
637.637	31.5
638.829	24
640.022	28
641.214	28.5
642.407	27
643.598	29.5
644.79	32.5
645.982	28.5
647.172	31.5
648.364	28
649.555	30
650.745	26.5
651.936	28
653.126	25.5
654.315	29.5
655.506	28
656.696	24
657.885	28
659.074	29
660.263	32.5
661.452	30
662.64	30
663.829	26
665.018	28
666.205	33
667.394	29
668.581	27
669.769	30.5
670.955	31.5
672.143	30
673.329	29.5
674.517	31
675.703	33
676.89	27
678.075	32
679.262	30
680.447	28
681.632	33
682.818	35
684.002	34
685.188	34.5
686.372	36.5
687.556	37
688.741	33
689.925	37.5
691.11	36
692.293	35
693.476	29.5
694.66	38
695.843	34
697.025	34
698.209	33.5
699.391	30
700.573	39
701.756	35
702.938	38
704.119	43
705.3	42
706.483	45
707.664	51
708.844	47.5
710.025	51
711.206	50.5
712.386	40
713.566	47
714.746	34
715.925	33.5
717.106	34.5
718.285	29.5
719.464	32
720.643	30
721.822	28.5
723	26.5
724.178	24
725.358	28
726.536	33.5
727.713	24.5
728.891	27
730.068	31
731.245	25.5
732.422	26.5
733.599	29
734.775	24
735.952	24
737.128	26
738.304	27
739.48	27.5
740.656	31
741.831	25.5
743.006	25.5
744.181	27
745.356	26.5
746.531	25
747.706	27.5
748.88	28.5
750.054	25.5
751.228	26.5
752.402	25
753.576	28.5
754.749	26
755.922	26.5
757.095	27.5
758.267	25.5
759.44	25
760.612	25
761.785	28.5
762.957	27.5
764.129	30
765.301	26
766.471	22
767.642	26
768.814	25.5
769.985	28
771.156	26
772.325	27.5
773.495	25.5
774.666	26
775.836	28
777.005	29
778.174	30
779.344	29
780.513	26
781.681	30
782.85	29.5
784.019	35
785.187	32.5
786.355	32
787.523	32.5
788.69	33
