#Acq. time (s)=	5
#Accumulations=	5
#Range (cm-¹)=	100...3500
#Windows=	4
#Autofocus=	Off
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Instrument=	LabRAM HR Evol
#Detector=	Syncerity OE
#Objective=	x100_VIS
#Grating=	600 (500nm)
#ND Filter=	25%
#Laser=	633nm_Edge
#Hole=	100.021
#Range=	Visible
#Project=	verificaciones
#Sample=	at3
#Site=	plain
#Title=	bolusat3plain
#Remark=	com
#Date=	16.01.2026 17:16
#Acquired=	16.01.2026 17:16:15
100.564	28.5
101.847	31
103.131	37
104.414	30.5
105.697	30
106.979	32
108.262	28
109.544	31
110.826	31
112.109	30
113.391	28
114.672	29.5
115.954	28.5
117.235	36
118.515	27.5
119.796	27
121.076	30
122.357	33
123.637	34
124.916	32.5
126.196	33.5
127.475	37.5
128.754	33.5
130.033	30.5
131.31	25
132.589	32.5
133.867	36.5
135.145	31
136.423	34
137.701	33
138.978	36.5
140.256	35
141.533	37.5
142.809	38.5
144.086	36.5
145.361	35
146.637	33
147.913	39
149.189	40.5
150.464	37
151.74	37.5
153.014	40
154.288	36.5
155.563	35
156.838	42.5
158.112	43.5
159.385	45.5
160.659	35.5
161.932	38
163.206	44.5
164.479	36
165.751	38.5
167.024	38
168.296	36
169.567	38.5
170.84	37.5
172.112	34.5
173.383	39.5
174.654	42
175.925	39.5
177.196	41.5
178.466	39
179.737	41.5
181.007	40
182.276	38
183.546	40
184.816	41.5
186.085	41.5
187.354	37.5
188.624	43
189.891	40.5
191.16	42
192.427	42
193.696	38.5
194.964	38.5
196.231	36
197.499	35.5
198.765	36
200.033	40.5
201.298	37.5
202.566	34.5
203.831	38
205.098	33
206.363	36
207.629	37
208.894	33.5
210.159	33.5
211.424	35
212.689	36.5
213.953	32.5
215.218	28
216.481	31.5
217.746	35
219.009	29
220.273	31
221.536	36
222.798	29
224.062	29
225.323	33.5
226.587	28.5
227.848	31
229.109	27
230.372	33.5
231.633	29.5
232.894	31.5
234.156	30.5
235.416	32
236.678	31
237.937	29
239.197	26.5
240.457	30
241.717	26.5
242.976	25.5
244.235	30
245.495	31
246.754	29
248.012	27
249.27	30.5
