#Acq. time (s)=	5
#Accumulations=	5
#Range (cm-¹)=	100...3500
#Windows=	4
#Autofocus=	Off
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Instrument=	LabRAM HR Evol
#Detector=	Syncerity OE
#Objective=	x100_VIS
#Grating=	600 (500nm)
#ND Filter=	25%
#Laser=	633nm_Edge
#Hole=	100.021
#Range=	Visible
#Project=	verificaciones
#Sample=	at3
#Site=	plain
#Title=	bolusat3plain
#Remark=	com
#Date=	16.01.2026 16:59
#Acquired=	16.01.2026 16:59:09
100.564	28
101.847	31
103.131	35
104.414	35.5
105.697	31
106.979	30
108.262	29
109.544	28
110.826	29.5
112.109	31.5
113.391	30.5
114.672	32.5
115.954	36.5
117.235	28.5
118.515	29
119.796	33.5
121.076	34
122.357	31
123.637	27
124.916	31
126.196	30.5
127.475	31
128.754	35.5
130.033	28.5
131.31	36
132.589	35.5
133.867	32.5
135.145	35
136.423	38.5
137.701	36
138.978	31.5
140.256	35.5
141.533	35
142.809	37
144.086	35.5
145.361	41
146.637	41.5
147.913	44.5
149.189	37.5
150.464	35
151.74	40
153.014	41
154.288	42
155.563	38
156.838	41.5
158.112	39
159.385	42
160.659	43.5
161.932	38
163.206	39.5
164.479	40.5
165.751	42
167.024	32.5
168.296	38.5
169.567	41.5
170.84	39.5
172.112	35.5
173.383	37
174.654	42.5
175.925	39
177.196	37
178.466	40
179.737	41
181.007	45.5
182.276	37
183.546	45
184.816	44.5
186.085	42
187.354	43
188.624	37
189.891	44
191.16	41
192.427	33.5
193.696	42.5
194.964	41.5
196.231	37
197.499	37.5
198.765	38
200.033	40.5
201.298	38.5
202.566	35.5
203.831	37
205.098	40.5
206.363	39
207.629	36
208.894	36.5
210.159	37
211.424	35
212.689	33.5
213.953	31
215.218	33
216.481	36
217.746	37
219.009	36.5
220.273	35
221.536	28
222.798	27.5
224.062	34.5
225.323	32
226.587	28
227.848	34.5
229.109	32
230.372	31
231.633	35.5
232.894	29
234.156	30.5
235.416	26.5
236.678	29.5
237.937	29
239.197	30
240.457	26
241.717	28.5
242.976	30
244.235	34.5
245.495	30.5
246.754	29
248.012	29
249.27	28.5
250.529	28
251.787	30
253.045	31
254.302	30
255.56	30
256.817	32.5
258.074	28.5
259.33	29.5
260.586	30
261.844	28.5
263.1	28
264.355	33.5
265.611	28
266.866	27.5
268.121	27
269.377	29
270.632	30
271.886	30.5
273.14	27.5
274.394	28.5
275.648	27.5
276.902	31
278.155	28
279.408	26
280.663	30
281.915	30
283.168	29.5
284.42	29
285.673	30
286.925	23.5
288.176	32.5
289.428	28.5
290.679	28
291.93	29
293.181	27
294.432	27
295.683	26
296.933	25
298.183	29.5
299.433	26.5
300.683	29
301.932	31
303.182	32.5
304.429	27.5
305.678	30
306.927	27
308.176	26.5
309.424	30.5
310.672	28
311.92	27.5
313.168	28
314.415	28
315.661	28.5
316.908	28
318.155	27.5
319.402	28.5
320.648	31.5
321.895	29.5
323.139	30
324.385	31
325.631	25.5
326.877	30
328.122	28
329.366	28.5
330.611	26.5
331.855	26
333.1	27.5
334.343	29.5
335.587	26.5
336.831	26
338.074	28.5
339.317	27.5
340.56	28.5
341.803	27
343.044	31
344.287	30
345.53	26.5
346.771	28.5
348.013	28.5
349.255	26.5
350.495	30.5
351.736	25.5
352.978	26
354.217	29
355.458	30
356.699	28.5
357.938	28
359.178	30.5
360.417	29
361.657	26
362.895	28
364.135	28.5
365.374	33.5
366.612	31
367.851	29
369.088	29.5
370.327	26
371.564	26
372.802	29.5
374.038	29
375.276	31
376.512	29.5
377.749	27
378.985	27.5
380.222	29.5
381.457	29
382.692	29.5
383.929	30
385.164	27
386.4	28
387.634	27
388.869	25
390.103	27.5
391.337	29
392.572	29
393.805	29
395.038	23
396.273	28
397.506	26.5
398.74	28.5
399.972	29
401.204	29
402.437	28.5
403.669	28
404.901	26
406.132	27
407.365	22
408.596	25.5
409.826	25.5
411.058	26.5
412.289	30
413.519	26
414.749	31
415.98	23.5
417.21	28
418.439	28
419.668	30
420.897	28.5
422.128	32.5
423.356	29
424.585	28.5
425.813	25.5
427.041	26.5
428.269	26
429.498	23
430.725	26.5
431.952	27
433.179	28
434.406	31
435.633	29
436.859	26.5
438.085	25.5
439.312	27.5
440.537	25
441.764	26.5
442.99	25.5
444.215	24
445.44	30.5
446.665	25
447.89	22
449.114	29
450.339	26
451.563	29
452.787	32
454.01	28.5
455.234	30.5
456.457	27.5
457.68	31
458.903	28.5
460.126	31.5
461.348	26.5
462.569	30
463.792	32
465.013	34
466.235	35
467.457	34
468.678	31.5
469.899	31.5
471.12	35
472.341	37
473.56	36
474.781	36.5
476.001	36.5
477.221	39.5
478.441	43
479.66	47
480.878	49
482.098	48.5
483.317	47
484.535	58
485.754	55.5
486.971	56
488.189	60
489.407	64.5
490.625	59.5
491.842	58
493.059	59.5
494.276	54.5
495.493	53
496.709	42
497.926	46
499.142	50
500.357	50.5
501.573	43.5
502.789	48
504.003	37.5
505.219	35
506.434	42
507.648	36
508.863	35.5
510.078	35
511.291	32
512.505	37
513.718	31.5
514.932	30
516.145	32.5
517.358	33.5
518.572	26
519.783	31
520.997	30
522.208	29.5
523.421	33.5
524.632	32
525.844	29.5
527.055	31.5
528.266	30
529.477	29
530.688	30.5
531.898	29
533.109	30
534.319	27
535.53	29
536.739	30.5
537.948	30
539.158	24.5
540.366	31.5
541.576	27.5
542.784	29
543.994	26
545.201	27.5
546.409	32
547.618	31
548.825	29
550.032	27
551.24	29.5
552.447	30
553.654	29
554.861	27
556.067	27.5
557.273	22
558.48	33.5
559.686	25
560.891	24
562.096	27
563.302	27
564.507	28
565.712	27.5
566.916	29.5
568.122	30
569.326	26.5
570.529	31
571.733	25
572.936	28.5
574.141	27
575.344	28.5
576.547	29
577.75	28.5
578.952	27.5
580.154	30
581.358	25
582.56	28.5
583.761	27.5
584.963	28
586.164	28.5
587.365	29
588.566	27
589.767	26
590.967	25.5
592.168	24.5
593.369	27
594.569	24
595.769	27.5
596.969	26
598.168	26
599.367	28
600.566	27
601.765	30
602.964	26.5
604.162	25.5
605.361	29.5
606.559	29.5
607.757	22.5
608.953	28.5
610.151	26
611.348	26.5
612.545	26
613.742	27.5
614.939	30
616.135	28
617.332	31
618.528	29
619.724	25
620.918	26.5
622.114	28.5
623.309	26
624.505	30
625.7	27
626.895	29
628.088	28.5
629.282	31
630.477	30
631.671	28.5
632.865	32.5
634.057	25
635.251	28
636.444	28.5
637.637	28.5
638.829	28
640.022	32
641.214	27.5
642.407	29
643.598	30
644.79	30
645.982	25
647.172	29
648.364	30.5
649.555	26
650.745	25
651.936	28.5
653.126	30.5
654.315	26.5
655.506	29
656.696	28
657.885	29
659.074	28
660.263	27
661.452	29
662.64	29.5
663.829	29
665.018	27.5
666.205	31
667.394	28
668.581	31.5
669.769	29
670.955	29
672.143	30
673.329	31
674.517	27
675.703	29
676.89	36
678.075	30
679.262	31.5
680.447	35.5
681.632	34
682.818	35.5
684.002	32.5
685.188	33
686.372	34
687.556	33
688.741	34.5
689.925	31
691.11	33
692.293	33
693.476	36.5
694.66	36.5
695.843	36.5
697.025	35.5
698.209	34.5
699.391	34
700.573	38.5
701.756	41
702.938	37
704.119	41
705.3	43.5
706.483	47
707.664	48.5
708.844	53
710.025	51
711.206	49
712.386	46
713.566	45
714.746	37.5
715.925	37.5
717.106	36.5
718.285	34
719.464	30
720.643	30.5
721.822	29
723	31
724.178	29
725.358	26.5
726.536	29.5
727.713	30
728.891	29
730.068	25.5
731.245	29.5
732.422	22
733.599	25.5
734.775	28
735.952	26
737.128	28
738.304	29.5
739.48	30
740.656	31
741.831	23
743.006	29.5
744.181	26.5
745.356	30.5
746.531	23.5
747.706	29.5
748.88	25.5
750.054	25
751.228	32.5
752.402	25.5
753.576	28.5
754.749	30
755.922	27.5
757.095	29.5
758.267	30
759.44	30.5
760.612	25.5
761.785	23
762.957	24
764.129	28
765.301	27.5
766.471	29
767.642	27.5
768.814	26.5
769.985	28
771.156	32
772.325	22.5
773.495	25.5
774.666	28
775.836	23.5
777.005	27
778.174	31
779.344	23.5
