#Acq. time (s)=	5
#Accumulations=	5
#Range (cm-¹)=	100...3500
#Windows=	4
#Autofocus=	Off
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Instrument=	LabRAM HR Evol
#Detector=	Syncerity OE
#Objective=	x100_VIS
#Grating=	600 (500nm)
#ND Filter=	25%
#Laser=	633nm_Edge
#Hole=	100.021
#Range=	Visible
#Project=	verificaciones
#Sample=	at4
#Site=	plain
#Title=	bolusat4plain
#Remark=	com
#Date=	16.01.2026 17:49
#Acquired=	16.01.2026 17:49:19
100.564	27
101.847	30.5
103.131	32
104.414	28.5
105.697	27
106.979	30.5
108.262	29.5
109.544	27.5
110.826	31.5
112.109	29
113.391	31.5
114.672	30
115.954	29.5
117.235	33
118.515	26
119.796	34
121.076	28.5
122.357	28
123.637	35
124.916	31.5
126.196	32.5
127.475	32.5
128.754	33
130.033	34
131.31	32
132.589	33.5
133.867	36.5
135.145	29
136.423	33.5
137.701	37
138.978	35.5
140.256	35
141.533	35.5
142.809	38
144.086	35.5
145.361	37.5
146.637	40.5
147.913	37
149.189	38.5
150.464	42
151.74	39.5
153.014	42.5
154.288	36
155.563	39.5
156.838	42.5
158.112	40.5
159.385	38
160.659	41.5
161.932	38
163.206	43
164.479	41
165.751	39
167.024	41.5
168.296	36
169.567	36
170.84	37
172.112	41
173.383	40
174.654	37.5
175.925	38.5
177.196	35.5
178.466	41
179.737	37.5
181.007	40
182.276	38
183.546	45
184.816	35
186.085	44.5
187.354	37.5
188.624	40.5
189.891	41
191.16	45
192.427	41.5
193.696	43.5
194.964	40.5
196.231	36.5
197.499	41.5
198.765	38
200.033	37.5
201.298	40
202.566	37.5
203.831	36.5
205.098	42.5
206.363	40.5
207.629	35
208.894	34.5
210.159	37
211.424	37
212.689	34
213.953	38.5
215.218	32.5
216.481	35
217.746	33.5
219.009	35.5
220.273	34.5
221.536	34
222.798	33
224.062	34.5
225.323	30
226.587	31
227.848	30
229.109	33.5
230.372	34
231.633	31
232.894	32.5
234.156	34.5
235.416	31.5
236.678	29.5
237.937	29.5
239.197	28.5
240.457	33.5
241.717	28.5
242.976	29
244.235	32
245.495	31.5
246.754	28
248.012	26
249.27	29
250.529	31
251.787	35
253.045	29.5
254.302	31.5
255.56	25.5
256.817	30
258.074	29.5
259.33	33
260.586	27.5
261.844	29
263.1	25
264.355	31
265.611	29.5
266.866	27.5
268.121	27.5
269.377	28
270.632	31
271.886	29
273.14	23.5
274.394	27
275.648	26
276.902	30.5
278.155	23.5
279.408	29
280.663	29
281.915	28
283.168	26.5
284.42	28.5
285.673	29
286.925	31.5
288.176	30.5
289.428	29
290.679	30
291.93	29
293.181	31
294.432	25.5
295.683	29.5
296.933	29
298.183	25.5
299.433	27
300.683	27.5
301.932	31
303.182	25
304.429	27.5
305.678	31
306.927	26
308.176	29
309.424	24
310.672	24.5
311.92	29
313.168	26
314.415	28.5
315.661	25.5
316.908	27.5
318.155	31.5
319.402	27
320.648	25.5
