#Acq. time (s)=	5
#Accumulations=	5
#Range (cm-¹)=	100...3500
#Windows=	4
#Autofocus=	Off
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Instrument=	LabRAM HR Evol
#Detector=	Syncerity OE
#Objective=	x100_VIS
#Grating=	600 (500nm)
#ND Filter=	25%
#Laser=	633nm_Edge
#Hole=	100.021
#Range=	Visible
#Project=	verificaciones
#Sample=	at4
#Site=	plain
#Title=	bolusat4plain
#Remark=	com
#Date=	16.01.2026 17:29
#Acquired=	16.01.2026 17:29:45
100.564	23.5
101.847	29.5
103.131	29.5
104.414	29.5
105.697	31
106.979	30
108.262	27.5
109.544	27
110.826	26
112.109	27.5
113.391	31
114.672	28.5
115.954	27.5
117.235	29.5
118.515	27
119.796	29
121.076	31
122.357	29.5
123.637	28.5
124.916	28
126.196	26
127.475	31
128.754	31.5
130.033	25.5
131.31	32
132.589	28.5
133.867	30.5
135.145	28
136.423	27.5
137.701	31.5
138.978	24.5
140.256	27
141.533	30
142.809	29.5
144.086	31
145.361	32.5
146.637	23
147.913	30.5
149.189	31.5
150.464	29.5
151.74	28
153.014	30
154.288	26
155.563	35.5
156.838	31.5
158.112	27.5
159.385	29.5
160.659	32.5
161.932	34
163.206	32
164.479	30.5
165.751	30
167.024	28
168.296	31.5
169.567	28.5
170.84	31
172.112	30.5
173.383	32.5
174.654	29
175.925	25.5
177.196	30.5
178.466	28.5
179.737	31
181.007	27
182.276	26
183.546	32
184.816	31
186.085	35.5
187.354	28.5
188.624	29.5
189.891	30.5
191.16	31.5
192.427	32.5
193.696	30.5
194.964	28
196.231	30.5
197.499	28
198.765	28
200.033	26.5
201.298	31.5
202.566	33.5
203.831	26.5
205.098	28
206.363	29.5
207.629	32
208.894	28
210.159	31
211.424	32
212.689	27
213.953	29
215.218	27
216.481	28.5
217.746	24.5
219.009	33
220.273	31
221.536	26.5
222.798	30.5
224.062	32
225.323	32
226.587	24
227.848	29
229.109	30
230.372	27
231.633	28
232.894	29.5
234.156	24.5
235.416	27
236.678	29
237.937	25
239.197	28.5
240.457	25
241.717	27.5
242.976	29.5
244.235	25
245.495	25.5
246.754	25.5
248.012	25
249.27	28
250.529	24
251.787	29
253.045	31
254.302	23.5
255.56	26
256.817	29.5
258.074	28.5
259.33	28
260.586	29
261.844	24
263.1	28
264.355	28
265.611	26
266.866	28.5
268.121	26.5
269.377	28.5
270.632	30
271.886	26
273.14	24.5
274.394	27.5
275.648	25.5
276.902	27.5
278.155	26
279.408	26
280.663	26
281.915	28
283.168	24
284.42	30.5
285.673	29.5
286.925	30
288.176	27
289.428	26.5
290.679	27
291.93	28
293.181	24
294.432	27.5
295.683	27
296.933	28
298.183	28.5
299.433	26.5
300.683	25.5
301.932	30
303.182	26
304.429	27
305.678	27.5
306.927	28.5
308.176	25.5
309.424	27
310.672	29
311.92	28
313.168	24.5
314.415	25.5
315.661	27
316.908	29
318.155	31
319.402	24.5
320.648	32.5
321.895	26.5
323.139	27
324.385	27.5
325.631	24
326.877	20
328.122	28.5
329.366	26.5
330.611	26
331.855	27.5
333.1	30.5
334.343	26
335.587	26
336.831	26
338.074	29.5
339.317	25
340.56	27.5
341.803	25
343.044	27
344.287	29
345.53	27
346.771	28
348.013	24.5
349.255	26
350.495	26
351.736	27
352.978	25
354.217	29
355.458	25
356.699	25.5
357.938	24.5
359.178	24
360.417	24.5
361.657	26
362.895	26
364.135	24.5
365.374	26
366.612	29.5
367.851	26.5
369.088	25
370.327	25
371.564	25.5
372.802	23.5
374.038	28.5
375.276	25
376.512	26
377.749	27
378.985	26.5
380.222	25.5
381.457	28.5
382.692	28.5
383.929	30
385.164	25
386.4	26
387.634	26
388.869	26.5
390.103	30.5
391.337	27
392.572	28
393.805	29
395.038	27
396.273	28.5
397.506	25.5
398.74	24
399.972	31.5
401.204	27
402.437	27
403.669	27
404.901	25
406.132	26
407.365	23
408.596	27.5
409.826	30.5
411.058	25
412.289	26.5
413.519	28.5
414.749	25
415.98	26
417.21	26.5
418.439	30
419.668	26.5
420.897	28.5
422.128	23.5
423.356	26
424.585	27.5
425.813	30
427.041	27
428.269	25
429.498	29.5
430.725	27
431.952	26.5
433.179	27
434.406	25.5
435.633	25
436.859	29
438.085	29.5
439.312	28.5
440.537	27
441.764	22.5
442.99	30.5
444.215	26.5
445.44	23.5
446.665	23
447.89	25
449.114	28.5
450.339	28
451.563	29
452.787	30.5
454.01	26.5
455.234	28
456.457	25
457.68	30.5
458.903	24
460.126	28
461.348	29.5
462.569	27
463.792	25
465.013	26.5
466.235	27
467.457	27
468.678	30.5
469.899	29.5
471.12	28
472.341	29
473.56	27
474.781	28
476.001	33.5
477.221	32
478.441	33
479.66	32
480.878	35.5
482.098	35
483.317	35
484.535	34
485.754	36
486.971	39
488.189	39
489.407	41
490.625	42
491.842	38.5
493.059	36.5
494.276	31.5
495.493	34.5
496.709	36.5
497.926	35
499.142	38.5
500.357	28
501.573	33
502.789	32
504.003	33
505.219	30
506.434	32
507.648	31.5
508.863	31.5
510.078	28
511.291	33.5
512.505	30
513.718	31
514.932	29
516.145	31
517.358	26.5
518.572	26
519.783	28
520.997	25.5
522.208	31
523.421	28
524.632	26
525.844	30.5
527.055	26.5
528.266	26
529.477	30
530.688	29
531.898	32
533.109	29.5
534.319	27
535.53	30.5
536.739	27.5
537.948	31
539.158	30
540.366	26
541.576	30
542.784	28
543.994	23
545.201	24.5
546.409	32
547.618	26
548.825	29.5
550.032	27.5
551.24	28
552.447	26
553.654	28
554.861	28
556.067	27.5
557.273	27.5
558.48	31.5
559.686	27.5
560.891	26.5
562.096	30
563.302	23
564.507	28
565.712	24
566.916	22.5
568.122	26.5
569.326	25.5
570.529	27
571.733	26.5
572.936	28.5
574.141	28.5
575.344	23
576.547	26.5
577.75	31
578.952	26.5
580.154	29
581.358	25.5
582.56	28
583.761	27
584.963	33
586.164	29
587.365	23
588.566	23
589.767	31
590.967	29
592.168	22
593.369	29.5
594.569	24.5
595.769	24.5
596.969	27.5
598.168	26
599.367	32
600.566	27
601.765	25
602.964	28.5
604.162	29.5
605.361	30.5
606.559	23
607.757	24.5
608.953	24.5
610.151	26
611.348	27.5
612.545	25.5
613.742	25
614.939	27
616.135	25.5
617.332	26.5
618.528	27
619.724	19
620.918	29
622.114	28.5
623.309	27
624.505	30
625.7	29
626.895	31
628.088	29
629.282	27
630.477	30
631.671	25
632.865	23.5
634.057	23
635.251	24.5
636.444	27
637.637	27
638.829	26
640.022	26
641.214	26.5
642.407	25.5
643.598	29
644.79	28
645.982	24
647.172	28
648.364	26
649.555	29
650.745	21
651.936	23.5
653.126	29.5
654.315	25.5
655.506	29.5
656.696	24
657.885	27
659.074	23
660.263	27
661.452	29.5
662.64	29
663.829	30
665.018	29
666.205	31
667.394	23.5
668.581	28.5
669.769	28
670.955	29.5
672.143	27.5
673.329	29.5
674.517	25
675.703	27.5
676.89	26
678.075	25
679.262	27.5
680.447	28
681.632	25
682.818	29.5
684.002	30.5
685.188	29.5
686.372	30
687.556	28.5
688.741	30.5
689.925	29.5
691.11	30.5
692.293	27.5
693.476	30
694.66	26
695.843	32.5
697.025	27.5
698.209	32.5
699.391	30
700.573	28
701.756	32.5
702.938	31.5
704.119	29.5
705.3	34.5
706.483	33
707.664	36
708.844	36
710.025	36.5
711.206	36.5
712.386	31.5
713.566	30.5
714.746	30
715.925	30
717.106	29.5
718.285	30
719.464	25
720.643	30
721.822	22.5
723	30
724.178	27
