#Acq. time (s)=	5
#Accumulations=	5
#Range (cm-¹)=	100...3500
#Windows=	4
#Autofocus=	Off
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Instrument=	LabRAM HR Evol
#Detector=	Syncerity OE
#Objective=	x100_VIS
#Grating=	600 (500nm)
#ND Filter=	25%
#Laser=	633nm_Edge
#Hole=	100.021
#Range=	Visible
#Project=	verificaciones
#Sample=	at4
#Site=	plain
#Title=	bolusat4plain
#Remark=	com
#Date=	16.01.2026 17:52
#Acquired=	16.01.2026 17:52:07
100.564	25.5
101.847	27.5
103.131	30
104.414	26
105.697	27
106.979	32.5
108.262	31
109.544	29
110.826	31
112.109	33.5
113.391	32
114.672	31
115.954	29.5
117.235	28
118.515	29
119.796	33
121.076	30.5
122.357	33
123.637	32
124.916	33
126.196	31
127.475	32
128.754	34.5
130.033	34
131.31	34.5
132.589	36
133.867	35
135.145	33
136.423	30
137.701	31
138.978	34.5
140.256	35.5
141.533	37
142.809	33
144.086	39
145.361	40.5
146.637	34.5
147.913	39.5
149.189	38
150.464	32
151.74	35.5
153.014	38
154.288	42.5
155.563	39
156.838	40.5
158.112	39
159.385	42
160.659	41.5
161.932	43
163.206	41.5
164.479	40.5
165.751	41.5
167.024	40
168.296	39
169.567	39
170.84	41
172.112	34
173.383	38
174.654	35
175.925	37.5
177.196	39
178.466	39
179.737	37
181.007	42
182.276	43
183.546	44.5
184.816	37
186.085	40.5
187.354	39
188.624	43
189.891	41.5
191.16	45
192.427	39.5
193.696	35
194.964	41.5
196.231	40
197.499	38.5
198.765	36
200.033	38.5
201.298	36.5
202.566	40
203.831	38
205.098	39
206.363	37.5
207.629	39.5
208.894	35
210.159	30
211.424	35
212.689	35.5
213.953	35
215.218	34
216.481	32
217.746	36.5
219.009	36
220.273	31.5
221.536	38
222.798	31
224.062	35
225.323	31
226.587	30
227.848	33
229.109	31
230.372	30
231.633	29
232.894	31
234.156	31
235.416	27
236.678	32
237.937	29
239.197	24.5
240.457	29.5
241.717	31
242.976	31.5
244.235	24
245.495	32.5
246.754	33.5
248.012	32
249.27	28
250.529	32
251.787	25
253.045	30.5
254.302	31
255.56	29.5
256.817	31.5
258.074	27
259.33	26
260.586	32
261.844	29.5
263.1	29.5
264.355	27
265.611	32.5
266.866	30
268.121	27.5
269.377	26.5
270.632	30
271.886	28.5
273.14	30.5
274.394	26
275.648	31.5
276.902	23
278.155	28
279.408	29
280.663	29
281.915	29
283.168	28.5
284.42	30
285.673	28.5
286.925	22.5
288.176	32
289.428	27.5
290.679	32
291.93	30
293.181	26.5
294.432	32
295.683	28.5
296.933	28.5
298.183	30.5
299.433	27
300.683	22.5
301.932	31
303.182	29.5
304.429	29
305.678	27
306.927	25.5
308.176	28
309.424	31
310.672	24
311.92	27.5
313.168	25
314.415	29
315.661	28.5
316.908	30.5
318.155	29
319.402	25
320.648	26.5
321.895	29
323.139	31
324.385	26.5
325.631	29.5
326.877	26
328.122	28
329.366	29
330.611	31.5
331.855	29
333.1	27.5
334.343	31.5
335.587	28
336.831	26.5
338.074	24.5
339.317	26.5
340.56	27
341.803	29
343.044	27
344.287	29
345.53	29
346.771	30
348.013	23
349.255	21
350.495	29
351.736	25
352.978	31.5
354.217	29.5
355.458	28
356.699	29.5
357.938	29
359.178	28
360.417	28
361.657	24.5
362.895	26
364.135	31.5
365.374	27.5
366.612	31.5
367.851	26
369.088	29.5
370.327	23.5
371.564	31.5
372.802	27
374.038	29.5
375.276	29.5
376.512	27
377.749	24
378.985	29.5
380.222	29.5
381.457	28
382.692	29
383.929	28.5
385.164	31
386.4	25.5
387.634	26.5
388.869	27
390.103	22.5
391.337	30
392.572	27
393.805	30
395.038	25.5
396.273	28.5
397.506	28
398.74	27
399.972	28.5
401.204	26.5
402.437	28
403.669	27
404.901	27.5
406.132	28
407.365	28.5
408.596	27
409.826	27.5
411.058	26
412.289	26.5
413.519	25.5
414.749	30
415.98	26
417.21	29
418.439	25.5
419.668	29.5
420.897	24
422.128	31
423.356	29
424.585	27
425.813	30
427.041	29
428.269	25.5
429.498	29
430.725	25.5
431.952	25.5
433.179	30.5
434.406	29
435.633	28.5
436.859	24.5
438.085	26.5
439.312	28.5
440.537	25.5
441.764	30
442.99	30.5
444.215	30
445.44	26.5
446.665	26.5
447.89	29
449.114	32
450.339	25.5
451.563	29.5
452.787	31
454.01	26.5
455.234	29
456.457	32.5
457.68	30.5
458.903	30
460.126	31
461.348	28
462.569	33.5
463.792	27
465.013	33
466.235	29
467.457	34.5
468.678	33
469.899	38.5
471.12	31
472.341	32.5
473.56	38
474.781	31.5
476.001	39
477.221	40.5
478.441	40
479.66	43
480.878	45
482.098	49
483.317	46.5
484.535	55.5
485.754	59
486.971	56.5
488.189	60
489.407	57
490.625	61
491.842	58.5
493.059	58
494.276	51
495.493	56.5
496.709	51
497.926	47
499.142	46
500.357	45
501.573	45.5
502.789	40
504.003	41
505.219	39
506.434	39
507.648	38
508.863	38.5
510.078	31
511.291	33
512.505	32.5
513.718	33
514.932	31.5
516.145	36.5
517.358	30.5
518.572	33
519.783	30.5
520.997	32.5
522.208	30.5
523.421	31.5
524.632	28
525.844	33.5
527.055	33
528.266	25
529.477	29
530.688	30.5
531.898	30
533.109	29
534.319	31
535.53	27
536.739	31
537.948	29
539.158	32.5
540.366	27
541.576	30.5
542.784	32
543.994	28
545.201	30.5
546.409	27.5
547.618	25
548.825	32
550.032	26
551.24	30.5
552.447	27
553.654	30.5
554.861	29
556.067	32
557.273	30
558.48	30.5
559.686	20.5
560.891	28
562.096	29
563.302	29
564.507	27
565.712	25
566.916	26.5
568.122	30
569.326	23
570.529	26.5
571.733	30
572.936	28
574.141	27.5
575.344	28
576.547	25.5
577.75	27
578.952	30.5
580.154	25
581.358	28.5
582.56	30.5
583.761	24.5
584.963	28
586.164	27
587.365	26
588.566	28.5
589.767	31
590.967	27.5
592.168	26
593.369	28
594.569	27.5
595.769	27
596.969	28
598.168	28
599.367	27.5
600.566	29.5
601.765	27
602.964	27
604.162	28
605.361	29
606.559	29
607.757	27.5
608.953	28.5
610.151	23
611.348	30.5
612.545	29
613.742	28.5
614.939	30
616.135	26.5
617.332	28.5
618.528	29
619.724	27
620.918	26
622.114	27.5
623.309	30.5
624.505	35
625.7	24.5
626.895	27
628.088	28.5
629.282	29
630.477	27
631.671	27.5
632.865	24
634.057	27
635.251	28
636.444	29
637.637	27.5
638.829	30
640.022	24
641.214	28.5
642.407	28
643.598	27
644.79	29
645.982	28.5
647.172	26
648.364	25
649.555	26
650.745	31
651.936	32
653.126	29
654.315	29
655.506	27
656.696	27.5
657.885	27.5
659.074	29
660.263	25
661.452	29.5
662.64	28
663.829	26
665.018	29
666.205	29
667.394	30
668.581	33
669.769	30
670.955	26.5
672.143	29
673.329	31
674.517	26
675.703	31
676.89	30
678.075	36
679.262	32.5
680.447	30
681.632	30.5
682.818	38
684.002	33
685.188	35
686.372	36.5
687.556	30
688.741	30.5
689.925	33
691.11	33
692.293	33
693.476	34.5
694.66	34.5
695.843	36
697.025	35.5
698.209	34
699.391	39
700.573	32.5
701.756	37
702.938	44.5
704.119	41
705.3	43.5
706.483	45
707.664	54
708.844	51
710.025	48.5
711.206	49.5
712.386	43.5
713.566	42
714.746	38.5
715.925	40.5
717.106	35
718.285	32.5
719.464	32
720.643	27
721.822	28
723	27
724.178	27
725.358	27
726.536	27.5
727.713	25
728.891	29.5
730.068	28
731.245	32
732.422	27
733.599	32.5
734.775	28
735.952	31
737.128	29.5
738.304	29
739.48	29.5
740.656	26
741.831	28
743.006	26
744.181	24.5
745.356	27
746.531	28.5
747.706	26.5
748.88	30.5
750.054	28
751.228	29
752.402	23
753.576	29.5
754.749	30.5
755.922	28
757.095	22
758.267	26
759.44	26
760.612	29.5
761.785	28.5
762.957	29.5
764.129	27
765.301	27
766.471	24
767.642	27
768.814	30.5
769.985	28
771.156	26
772.325	28
773.495	29
774.666	28.5
775.836	28.5
777.005	28
778.174	30.5
779.344	32
780.513	33.5
781.681	31
782.85	29.5
784.019	32
785.187	34
786.355	33
787.523	32
788.69	29
789.858	29.5
791.026	28
792.192	29.5
793.36	29
794.526	28.5
795.693	20
796.86	28.5
798.025	30.5
799.191	27
800.356	29.5
801.523	32
802.689	22.5
803.853	26
805.019	27
806.183	27.5
807.348	29
808.512	28
809.677	25.5
810.84	28.5
812.005	30
813.167	30.5
814.332	28
815.494	32
816.657	25
817.82	28
818.982	27.5
820.146	27
821.307	29
822.47	28.5
823.632	31
824.793	28
825.955	26.5
827.116	29.5
828.277	24.5
829.439	27
830.599	25
831.759	26.5
832.92	30
834.08	29
835.24	26
836.4	26.5
837.56	28
838.719	24
839.877	30
841.037	31
842.196	27
843.354	23
844.512	28
845.672	25
846.83	30
847.987	28.5
849.145	28
850.302	30.5
851.46	23.5
852.617	28
853.774	29.5
854.93	30
856.087	25.5
857.243	25.5
858.4	28.5
859.556	28.5
860.712	30
861.867	28
863.022	33.5
864.177	30
865.332	30.5
866.487	32
867.642	29.5
868.796	29
869.95	26.5
871.104	28
872.258	26
873.412	28
874.565	28.5
875.718	27.5
876.872	25.5
878.024	25.5
879.177	29.5
880.33	22.5
881.482	29
882.635	27.5
883.787	27.5
884.938	28
886.09	25
887.242	28
888.393	29
889.544	25.5
890.695	25
891.845	27
892.995	27
894.146	29
895.296	27.5
896.446	28.5
897.596	22.5
898.744	26
899.894	24
901.043	30
902.193	27.5
903.342	25.5
904.489	26.5
905.638	26.5
906.786	26
907.935	28
909.081	28.5
910.229	27
911.377	27.5
912.525	26
913.671	26.5
914.818	25
915.965	27.5
917.111	24
918.258	26.5
919.404	26.5
920.549	27.5
921.695	24
922.84	29.5
923.986	31
925.132	24.5
926.276	28
927.421	24.5
928.565	25.5
929.71	22.5
930.855	27.5
931.998	23.5
933.142	25
934.285	26.5
935.429	25
936.572	25
937.716	24
938.858	26
940.001	24.5
941.143	26.5
942.286	27
943.428	28
944.57	23
945.712	26.5
946.854	27.5
947.995	25.5
949.135	29.5
950.277	21
951.418	24
952.559	25
953.699	27.5
954.839	23
955.98	25
957.119	27
958.258	25
959.399	26
960.538	23
961.676	27
962.816	25
963.955	27.5
965.093	24.5
966.232	25
967.37	22.5
968.508	27
969.645	27
970.784	27
971.921	26
973.058	25.5
974.195	25
975.333	25.5
976.469	28
977.605	21.5
978.741	25.5
979.877	26
981.013	27
982.15	33
983.285	22.5
984.421	26
985.556	24
986.691	26
987.825	23
988.96	23
990.094	27
991.228	29
992.364	25
993.497	24
994.631	28
995.765	26
996.898	25
998.031	27
999.164	25
1000.3	25
1001.43	24.5
1002.56	27
1003.69	27
1004.83	27.5
1005.96	30.5
1007.09	22
1008.22	24
1009.35	23
1010.48	22.5
1011.61	24.5
1012.74	25
