#Acq. time (s)=	5
#Accumulations=	5
#Range (cm-¹)=	100...3500
#Windows=	4
#Autofocus=	Off
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Instrument=	LabRAM HR Evol
#Detector=	Syncerity OE
#Objective=	x100_VIS
#Grating=	600 (500nm)
#ND Filter=	25%
#Laser=	633nm_Edge
#Hole=	100.021
#Range=	Visible
#Project=	verificaciones
#Sample=	at4
#Site=	plain
#Title=	bolusat4plain
#Remark=	com
#Date=	16.01.2026 18:00
#Acquired=	16.01.2026 18:00:44
100.564	27
101.847	33
103.131	32
104.414	34
105.697	27
106.979	33
108.262	27.5
109.544	28.5
110.826	33
112.109	29.5
113.391	30
114.672	26.5
115.954	34
117.235	31.5
118.515	31.5
119.796	32
121.076	30
122.357	31.5
123.637	33.5
124.916	31.5
126.196	35.5
127.475	32
128.754	32.5
130.033	29.5
131.31	30
132.589	37.5
133.867	36
135.145	33
136.423	34
137.701	30
138.978	38
140.256	32.5
141.533	35
142.809	36
144.086	37.5
145.361	35
146.637	41
147.913	39
149.189	40.5
150.464	41
151.74	41
153.014	36
154.288	37
155.563	38.5
156.838	41
158.112	42
159.385	42
160.659	37.5
161.932	41
163.206	39
164.479	35.5
165.751	39
167.024	42.5
168.296	41.5
169.567	38
170.84	37.5
172.112	34
173.383	40
174.654	36
175.925	40
177.196	38
178.466	42.5
179.737	37
181.007	42
182.276	41
183.546	41.5
184.816	42.5
186.085	44.5
187.354	37
188.624	41
189.891	39.5
191.16	40.5
192.427	41.5
193.696	36.5
194.964	39
196.231	38
197.499	38
198.765	42
200.033	36.5
201.298	38
202.566	33
203.831	32
205.098	36
206.363	35.5
207.629	37.5
208.894	38
210.159	34
211.424	36.5
212.689	35.5
213.953	36
215.218	32.5
216.481	34
217.746	34
219.009	32.5
220.273	28
221.536	32.5
222.798	32
224.062	33.5
225.323	32
226.587	32
227.848	28
229.109	35
230.372	26.5
231.633	33.5
232.894	36.5
234.156	32
235.416	27
236.678	32
237.937	30
239.197	31
240.457	26.5
241.717	28
242.976	31
244.235	29
245.495	27.5
246.754	29
248.012	29.5
249.27	28
250.529	28
251.787	32
253.045	27.5
254.302	27
255.56	29
256.817	30.5
258.074	26
259.33	27.5
260.586	28.5
261.844	31
263.1	32.5
264.355	29
265.611	28
266.866	35.5
268.121	29.5
269.377	29
270.632	27.5
271.886	33
273.14	28
274.394	29.5
275.648	30
276.902	24
278.155	23
279.408	31
280.663	33
281.915	23
283.168	26
284.42	27
285.673	29
286.925	28
288.176	30.5
289.428	29
290.679	28
291.93	27
293.181	29
294.432	28.5
295.683	27.5
296.933	32
298.183	29.5
299.433	30.5
300.683	26.5
301.932	28
303.182	27.5
304.429	29.5
305.678	28.5
306.927	29.5
308.176	31
309.424	28.5
310.672	25.5
311.92	32
313.168	28
314.415	26
315.661	27
316.908	30
318.155	27
319.402	28
320.648	27
321.895	25.5
323.139	28.5
324.385	33.5
325.631	28
326.877	28.5
328.122	26
329.366	30
330.611	27
331.855	26
333.1	28.5
334.343	29
335.587	28.5
336.831	29.5
338.074	27
339.317	27.5
340.56	24.5
341.803	30
343.044	25
344.287	29
345.53	29
346.771	26
348.013	28.5
349.255	27.5
350.495	27
351.736	27.5
352.978	28.5
354.217	28
355.458	28
356.699	26.5
357.938	28.5
359.178	26
360.417	26.5
361.657	28
362.895	24
364.135	23
365.374	27
366.612	28.5
367.851	26
369.088	29.5
370.327	30.5
371.564	33
372.802	28
374.038	26
375.276	33.5
376.512	25
377.749	26
378.985	27
380.222	29
381.457	27
382.692	25
383.929	26.5
385.164	27.5
386.4	25.5
387.634	27.5
388.869	28.5
390.103	28.5
391.337	28.5
392.572	28
393.805	26.5
395.038	29
396.273	29
397.506	28
398.74	26.5
399.972	27
401.204	26.5
402.437	31
403.669	32
404.901	25.5
406.132	30
407.365	28.5
408.596	25.5
409.826	27
411.058	27.5
412.289	30
413.519	29
414.749	28.5
415.98	29.5
417.21	26
418.439	28.5
419.668	30.5
420.897	28.5
422.128	26
423.356	29
424.585	26.5
425.813	26.5
427.041	27
428.269	26
429.498	29.5
430.725	28
431.952	24
433.179	28
434.406	24.5
435.633	25
436.859	28
438.085	30.5
439.312	28.5
440.537	25
441.764	23
442.99	27.5
444.215	27
445.44	24
446.665	24.5
447.89	24
449.114	31
450.339	26.5
451.563	27.5
452.787	29
454.01	30.5
455.234	27
456.457	27.5
457.68	26.5
458.903	31.5
460.126	30.5
461.348	29
462.569	30
463.792	29
465.013	30.5
466.235	29.5
467.457	27
468.678	32
469.899	34.5
471.12	34
472.341	36.5
473.56	37
474.781	35.5
476.001	37
477.221	36
478.441	45
479.66	43
480.878	46
482.098	50.5
483.317	50.5
484.535	53
485.754	53
486.971	55.5
488.189	59.5
489.407	59.5
490.625	55
491.842	55
493.059	54
494.276	46.5
495.493	53.5
496.709	48.5
497.926	46
499.142	42
500.357	39.5
501.573	44
502.789	43.5
504.003	37
505.219	40
506.434	35
507.648	36
508.863	35
510.078	36
511.291	34.5
512.505	37
513.718	32
514.932	32
516.145	29
517.358	30.5
518.572	31
519.783	32.5
520.997	28
522.208	34.5
523.421	34
524.632	37.5
525.844	26.5
527.055	26.5
528.266	33
529.477	32.5
530.688	28
531.898	31.5
533.109	30
534.319	29
535.53	27
536.739	28.5
537.948	31
539.158	32
540.366	30.5
541.576	31.5
542.784	26.5
543.994	29.5
545.201	31
546.409	30
547.618	29
548.825	29
550.032	24.5
551.24	28
552.447	32
553.654	29.5
554.861	29
556.067	27
557.273	27.5
558.48	29
559.686	28.5
560.891	24.5
562.096	31
563.302	25.5
564.507	26
565.712	25
566.916	27
568.122	24.5
569.326	26
570.529	22
571.733	27.5
572.936	27.5
574.141	30
575.344	28.5
576.547	27.5
577.75	26.5
578.952	30
580.154	28
581.358	24
582.56	28
583.761	30.5
584.963	28
586.164	29.5
587.365	28
588.566	29
589.767	32.5
590.967	26.5
592.168	27
593.369	27
594.569	29.5
595.769	28
596.969	32
598.168	31
599.367	28
600.566	26
601.765	25.5
602.964	28
604.162	27.5
605.361	26
606.559	26
607.757	31.5
608.953	28.5
610.151	26.5
611.348	27
612.545	30.5
613.742	26
614.939	28
616.135	24.5
617.332	29
618.528	30
619.724	29
620.918	28
622.114	29
623.309	30
624.505	29
625.7	24.5
626.895	30.5
628.088	26
629.282	27.5
630.477	27
631.671	26.5
632.865	26
634.057	29.5
635.251	27
636.444	27.5
637.637	27.5
638.829	28
640.022	23
641.214	30.5
642.407	26.5
643.598	27
644.79	30.5
645.982	27.5
647.172	29.5
648.364	28.5
649.555	31
650.745	29.5
651.936	26
653.126	27.5
654.315	29.5
655.506	31.5
656.696	31
657.885	32
659.074	27.5
660.263	29.5
661.452	29
662.64	32.5
663.829	28.5
665.018	27
666.205	28.5
667.394	28
668.581	28.5
669.769	30
670.955	26
672.143	25.5
673.329	29
674.517	30
675.703	31
676.89	31
678.075	35
679.262	30.5
680.447	33
681.632	30
682.818	26
684.002	36.5
685.188	33.5
686.372	36
687.556	33
688.741	29.5
689.925	34
691.11	29.5
692.293	31
693.476	31
694.66	38.5
695.843	37.5
697.025	33.5
698.209	31.5
699.391	34.5
700.573	35.5
701.756	37
702.938	37
704.119	45.5
705.3	43.5
706.483	46.5
707.664	46
708.844	47.5
710.025	48.5
711.206	44
712.386	44
713.566	42
714.746	35.5
715.925	33
717.106	30.5
718.285	30.5
719.464	30
720.643	30
721.822	31.5
723	32
724.178	27.5
725.358	27.5
726.536	28
727.713	31.5
728.891	29
730.068	28
731.245	30
732.422	27.5
733.599	26.5
734.775	30
735.952	26
737.128	28.5
738.304	26.5
739.48	33
740.656	26.5
741.831	31
743.006	27.5
744.181	20.5
745.356	27
746.531	28
747.706	25
748.88	26
750.054	30
751.228	31
752.402	29
753.576	27
754.749	19
755.922	27.5
757.095	26.5
758.267	26.5
759.44	26
760.612	24
761.785	24.5
762.957	28
764.129	28
765.301	26
766.471	29.5
767.642	23
768.814	24.5
769.985	25
771.156	31
772.325	28.5
773.495	24
774.666	28
775.836	32.5
777.005	29
778.174	29
779.344	31.5
780.513	24.5
781.681	29
782.85	28.5
784.019	24
785.187	32
786.355	30
787.523	32
788.69	30.5
789.858	31
791.026	28.5
792.192	32
793.36	30.5
794.526	29
795.693	35
796.86	32
798.025	28.5
799.191	31
800.356	27
801.523	32
802.689	32.5
803.853	27.5
805.019	29
806.183	26.5
807.348	30
808.512	24
809.677	29
810.84	27
812.005	30
813.167	27
814.332	29
815.494	30
816.657	27
817.82	27.5
818.982	28
820.146	28.5
821.307	28
822.47	27
823.632	25.5
824.793	26.5
825.955	27.5
827.116	24.5
828.277	26.5
829.439	25.5
830.599	25
831.759	23
832.92	30
834.08	26.5
835.24	26
836.4	28.5
837.56	26.5
838.719	27
839.877	24
841.037	26.5
842.196	25.5
843.354	23
844.512	28
845.672	30
846.83	29
847.987	24
849.145	29
850.302	26
851.46	25.5
852.617	25
853.774	29
854.93	28
856.087	27.5
857.243	28
858.4	25
859.556	27.5
860.712	30
861.867	30
863.022	31
864.177	28.5
865.332	24
866.487	29
867.642	29.5
868.796	23.5
869.95	28
871.104	26
872.258	31.5
873.412	32.5
874.565	28.5
875.718	27
876.872	24.5
878.024	25.5
879.177	23.5
880.33	28
881.482	27
882.635	26
883.787	28.5
884.938	26
886.09	27.5
887.242	27
888.393	21
889.544	26.5
890.695	29
891.845	24
892.995	27
894.146	28
895.296	26.5
896.446	29.5
897.596	26
898.744	28.5
899.894	26
901.043	26.5
902.193	27.5
903.342	23
904.489	27.5
905.638	24.5
906.786	25.5
907.935	27.5
909.081	25.5
910.229	25.5
911.377	27.5
912.525	22
913.671	24
914.818	27
915.965	28
917.111	24
918.258	27.5
919.404	30.5
920.549	25
921.695	24.5
922.84	29.5
923.986	29
925.132	27.5
926.276	27.5
927.421	26
928.565	28
929.71	28
930.855	25.5
931.998	26.5
933.142	25
934.285	24
935.429	24.5
936.572	23.5
937.716	28
938.858	29.5
940.001	26
941.143	25.5
942.286	25
943.428	29
944.57	27
945.712	24.5
946.854	28.5
947.995	26
949.135	26
950.277	26.5
951.418	23
952.559	25.5
953.699	24.5
954.839	26.5
955.98	26
957.119	26
958.258	25.5
959.399	23
960.538	31
961.676	25
962.816	30
963.955	22
965.093	26.5
966.232	28
967.37	24
968.508	27.5
969.645	27
970.784	26.25
971.921	25.5
973.058	21.5
974.195	23.5
975.333	26
976.469	25
977.605	25
978.741	22
979.877	27
981.013	20
982.15	28
983.285	25
984.421	26.5
985.556	23.5
986.691	25
987.825	24.5
988.96	25.5
990.094	27
991.228	25
992.364	27
993.497	26.5
994.631	30.5
995.765	24
996.898	24
998.031	21.5
999.164	27
1000.3	25
1001.43	26
1002.56	26.5
1003.69	28
1004.83	24
1005.96	25
1007.09	26.5
1008.22	29.5
1009.35	30
1010.48	27
1011.61	27
1012.74	23
1013.88	24
1015.01	27.5
1016.14	26
1017.27	21.5
1018.4	27
1019.53	27.5
1020.65	27
1021.78	25.5
1022.91	25
1024.04	30.5
1025.17	27.5
1026.3	23.5
1027.43	22.5
1028.56	22
1029.68	28.5
1030.81	26
1031.94	24
1033.07	30
1034.19	24
1035.32	25.5
1036.45	25
1037.58	21
1038.7	23
1039.83	23.5
1040.95	25
1042.08	22.5
1043.21	23
1044.33	23
1045.46	25.5
1046.58	23
1047.71	27
1048.83	25
1049.96	29
1051.08	23.5
1052.21	23.5
1053.33	28
1054.45	25
1055.58	26
1056.7	25.5
1057.82	26
1058.95	25
1060.07	25.5
1061.19	23
1062.32	26
1063.44	25
1064.56	27.5
1065.68	24
1066.81	25.5
1067.93	26
1069.05	27
1070.17	21
1071.29	26
1072.41	25.5
1073.53	26.5
1074.65	29.5
1075.77	24
1076.89	25
1078.01	27
1079.13	26.5
1080.25	25.5
1081.37	26.5
1082.49	26
1083.61	25
1084.73	24.5
1085.85	29.5
1086.97	29.5
1088.09	25.5
1089.2	26.5
1090.32	28.5
1091.44	22
1092.56	24
1093.68	23.5
1094.79	25
1095.91	29.5
1097.03	24
1098.14	25.5
1099.26	27.5
1100.38	23
1101.49	26
1102.61	24.5
1103.73	24.5
1104.84	23.5
1105.96	26.5
1107.07	25
1108.19	25
1109.3	25.5
1110.42	27.5
1111.53	25
1112.65	23
1113.76	25
1114.88	25.5
1115.99	27
1117.1	25.5
1118.22	27.5
1119.33	27.5
1120.44	25.5
1121.56	25.5
1122.67	23.5
1123.78	23
1124.89	24.5
1126.01	23
1127.12	26.5
1128.23	24.5
1129.34	24.5
1130.45	28.5
1131.56	24
1132.67	25.5
1133.79	24
1134.9	22.5
1136.01	27.5
1137.12	27.5
1138.23	27
1139.34	25
1140.45	27
1141.56	22.5
1142.67	27.5
1143.78	25.5
1144.89	30
1145.99	23.5
1147.1	25.5
1148.21	20.5
1149.32	21
1150.43	25
1151.54	24.5
1152.65	22.5
1153.75	23
1154.86	23.5
1155.97	27.5
1157.08	25
1158.18	25
1159.29	24.5
1160.4	23.5
1161.5	22
1162.61	24
1163.72	25.5
1164.82	27
1165.93	19
1167.03	27
1168.14	27
1169.24	28
1170.35	26
1171.45	29
