#Acq. time (s)=	5
#Accumulations=	5
#Range (cm-¹)=	100...3500
#Windows=	4
#Autofocus=	Off
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Instrument=	LabRAM HR Evol
#Detector=	Syncerity OE
#Objective=	x100_VIS
#Grating=	600 (500nm)
#ND Filter=	25%
#Laser=	633nm_Edge
#Hole=	100.021
#Range=	Visible
#Project=	verificaciones
#Sample=	at4
#Site=	plain
#Title=	bolusat4plain
#Remark=	com
#Date=	16.01.2026 17:34
#Acquired=	16.01.2026 17:34:36
100.564	22
101.847	27
103.131	33.5
104.414	29.5
105.697	27
106.979	25
108.262	25.5
109.544	26.5
110.826	23.5
112.109	26
113.391	32.5
114.672	24
115.954	25.5
117.235	31
118.515	24.5
119.796	27.5
121.076	30
122.357	27
123.637	25.5
124.916	27
126.196	27
127.475	26.5
128.754	29
130.033	29
131.31	27.5
132.589	34
133.867	29.5
135.145	30
136.423	29.5
137.701	32.5
138.978	28
140.256	29
141.533	26
142.809	28
144.086	34
145.361	27.5
146.637	31.5
147.913	26
149.189	33.5
150.464	31.5
151.74	31
153.014	29.5
154.288	29.5
155.563	27.5
156.838	32
158.112	33.5
159.385	28.5
160.659	34
161.932	32
163.206	26.5
164.479	29.5
165.751	31
167.024	31
168.296	27.5
169.567	29
170.84	32
172.112	28
173.383	29
174.654	29.5
175.925	29.5
177.196	30
178.466	32
179.737	28.5
181.007	29.5
182.276	31
183.546	33
184.816	29.5
186.085	33
187.354	30.5
188.624	30
189.891	27
191.16	29.5
192.427	28
193.696	34
194.964	31
196.231	30
197.499	28
198.765	30.5
200.033	28
201.298	31
202.566	30.5
203.831	28
205.098	28.5
206.363	26
207.629	31.5
208.894	23
210.159	29
211.424	30.5
212.689	31
213.953	31.5
215.218	30.5
216.481	28
217.746	27.5
219.009	28.5
220.273	30
221.536	26
222.798	28
224.062	29
225.323	24
226.587	24
227.848	32.5
229.109	23
230.372	26
231.633	25.5
232.894	31
234.156	25
235.416	27
236.678	28.5
237.937	22
239.197	20.5
240.457	31
241.717	25.5
