#Acq. time (s)=	5
#Accumulations=	5
#Range (cm-¹)=	100...3500
#Windows=	4
#Autofocus=	Off
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Instrument=	LabRAM HR Evol
#Detector=	Syncerity OE
#Objective=	x100_VIS
#Grating=	600 (500nm)
#ND Filter=	25%
#Laser=	633nm_Edge
#Hole=	100.021
#Range=	Visible
#Project=	verificaciones
#Sample=	at4
#Site=	plain
#Title=	bolusat4plain
#Remark=	com
#Date=	16.01.2026 17:46
#Acquired=	16.01.2026 17:46:44
100.564	23
101.847	33
103.131	30
104.414	30
105.697	33
106.979	30
108.262	32.5
109.544	26.5
110.826	31
112.109	26.5
113.391	30
114.672	31
115.954	30.5
117.235	30
118.515	34.5
119.796	28.5
121.076	30
122.357	29
123.637	36.5
124.916	34
126.196	29.5
127.475	31
128.754	35
130.033	34.5
131.31	33
132.589	34
133.867	38
135.145	33
136.423	33.5
137.701	34.5
138.978	37
140.256	39.5
141.533	32
142.809	42
144.086	36
145.361	40
146.637	36.5
147.913	39.5
149.189	37
150.464	40
151.74	39
153.014	37.5
154.288	43.5
155.563	43.5
156.838	41
158.112	43.5
159.385	37.5
160.659	41
161.932	41
163.206	40
164.479	36
165.751	41.5
167.024	40.5
168.296	37
169.567	41
170.84	38
172.112	40
173.383	40
174.654	39.5
175.925	36.5
177.196	41.5
178.466	38.5
179.737	39
181.007	41.5
182.276	36
183.546	39.5
184.816	42
186.085	42
187.354	42
188.624	42.5
189.891	42
191.16	39
192.427	36
193.696	36.5
194.964	38.5
196.231	42
197.499	37.5
198.765	36.5
200.033	39
201.298	37
202.566	39.5
203.831	35
205.098	39.5
206.363	39
207.629	34
208.894	36.5
210.159	33.5
211.424	36
212.689	36.5
213.953	35.5
215.218	33
216.481	32.5
217.746	30
219.009	33
220.273	30.5
221.536	32.5
222.798	33
224.062	37
225.323	30.5
226.587	31
227.848	34
229.109	32
230.372	32
231.633	34
232.894	30
234.156	37
235.416	37
236.678	28.5
237.937	30
239.197	29.5
240.457	28
241.717	27.5
242.976	33
244.235	31
245.495	27
246.754	28.5
248.012	29.5
249.27	29.5
250.529	31
251.787	25.5
253.045	29
254.302	30
255.56	27
256.817	29.5
258.074	33.5
259.33	28.5
260.586	28.5
261.844	26
263.1	28.5
264.355	29
265.611	31
266.866	29
268.121	26
269.377	31
270.632	30
271.886	29.5
273.14	29
274.394	28.5
275.648	28.5
276.902	29
278.155	26
279.408	29
280.663	25
281.915	30
283.168	27
284.42	30.5
285.673	29
286.925	28.5
288.176	30
289.428	29.5
290.679	26.5
291.93	30
293.181	28
294.432	26
295.683	28
296.933	27
298.183	27
299.433	30
300.683	30.5
301.932	32.5
303.182	28.5
304.429	28
305.678	27
306.927	28.5
308.176	30
309.424	29
310.672	29
311.92	30.5
313.168	25.5
314.415	27
315.661	31
316.908	28.5
318.155	32
319.402	28.5
320.648	24
321.895	29
323.139	29
324.385	28
325.631	27.5
326.877	25.5
328.122	28.5
329.366	25
330.611	26.5
331.855	28.5
333.1	28
334.343	30.5
335.587	27
336.831	30
338.074	26.5
339.317	27
340.56	27
341.803	24.5
343.044	29
344.287	28.5
345.53	26
346.771	28.5
348.013	27.5
349.255	30.5
350.495	29
351.736	27
352.978	28
354.217	30.5
355.458	24.5
356.699	33
357.938	28
359.178	29
360.417	26.5
361.657	29
362.895	28
364.135	27.5
365.374	26
366.612	32
367.851	32
369.088	26.5
370.327	27
371.564	29.5
372.802	26
374.038	29.5
375.276	28.5
376.512	28
377.749	25
378.985	28
380.222	26.5
381.457	29.5
382.692	28
383.929	27
385.164	24
386.4	25
387.634	27.5
388.869	25.5
390.103	33
391.337	24.5
392.572	28.5
393.805	27.5
395.038	26.5
396.273	29.5
397.506	28.5
398.74	28
399.972	24
401.204	26.5
402.437	27.5
403.669	28
404.901	28
406.132	28
407.365	30
408.596	27.5
409.826	27.5
411.058	25.5
412.289	26
413.519	30.5
414.749	27.5
415.98	27.5
417.21	28
418.439	29
419.668	22
420.897	31.5
422.128	25
423.356	29.5
424.585	24.5
425.813	27
427.041	24.5
428.269	29.5
429.498	25
430.725	28
431.952	29.5
433.179	31
434.406	31.5
435.633	22.5
436.859	26
438.085	29.5
439.312	30
440.537	26.5
441.764	26.5
442.99	30
444.215	28
445.44	31.5
446.665	28
447.89	28.5
449.114	31.5
450.339	28
451.563	26
452.787	29
454.01	30.5
455.234	27.5
456.457	34
457.68	30.5
458.903	30
460.126	30.5
461.348	31
462.569	31
463.792	30
465.013	28.5
466.235	31.5
467.457	30
468.678	32.5
469.899	35
471.12	36
472.341	34.5
473.56	35.5
474.781	38.5
476.001	42
477.221	42.5
478.441	43.5
479.66	49
480.878	45
482.098	48
483.317	51.5
484.535	57
485.754	56
486.971	57
488.189	59
489.407	58.5
490.625	63
491.842	60.5
493.059	59
494.276	49
495.493	61
496.709	47.5
497.926	53.5
499.142	47
500.357	47.5
501.573	43.5
502.789	44
504.003	42.5
505.219	41
506.434	36.5
507.648	37
508.863	37.5
510.078	34.5
511.291	34
512.505	38
513.718	33
514.932	36
516.145	34.5
517.358	32
518.572	31
519.783	31.5
520.997	30.5
522.208	31
523.421	31
524.632	30.5
525.844	31
527.055	31
528.266	31.5
529.477	31.5
530.688	32
531.898	27.5
533.109	29
534.319	28
535.53	32
536.739	30
537.948	33
539.158	29
540.366	30
541.576	27.5
542.784	29
543.994	30
545.201	31
546.409	26
547.618	30
548.825	30.5
550.032	29.5
551.24	26.5
552.447	24.5
553.654	29
554.861	23
556.067	28.5
557.273	30
558.48	22.5
559.686	30.5
560.891	22
562.096	29
563.302	25
564.507	28
565.712	28
566.916	29
568.122	31.5
569.326	30
570.529	29.5
571.733	27.5
572.936	28
574.141	25.5
575.344	27.5
576.547	29
577.75	28.5
578.952	26.5
580.154	28
581.358	24.5
582.56	24
583.761	31
584.963	27.5
586.164	32
587.365	31
588.566	27
589.767	27
590.967	26
592.168	27
593.369	28
594.569	30
595.769	28
596.969	30
598.168	31
599.367	27.5
600.566	27.5
601.765	24
602.964	30
604.162	28.5
605.361	28.5
606.559	28.5
607.757	30
608.953	28
610.151	28
611.348	26.5
612.545	27.5
613.742	29
614.939	29.5
616.135	26
617.332	26
618.528	29
619.724	28
620.918	28
622.114	29.5
623.309	28.5
624.505	23
625.7	32.5
626.895	26
628.088	28
629.282	29
630.477	30.5
631.671	30
632.865	27.5
634.057	28.5
635.251	27
636.444	28
637.637	32.5
638.829	32.5
640.022	28.5
641.214	30
642.407	30
643.598	25
644.79	26
645.982	28.5
647.172	30
648.364	30.5
649.555	26.5
650.745	28
651.936	29
653.126	32
654.315	27.5
655.506	28
656.696	28
657.885	30
659.074	28.5
660.263	31
661.452	27
662.64	26.5
663.829	25
665.018	31
666.205	29.5
667.394	30.5
668.581	28
669.769	25.5
670.955	33.5
672.143	34
673.329	34
674.517	28.5
675.703	29
676.89	30
678.075	31.5
679.262	30
680.447	29
681.632	32.5
682.818	36
684.002	35.5
685.188	37
686.372	34.5
687.556	34
688.741	34.5
689.925	30
691.11	35
692.293	34.5
693.476	37.5
694.66	32
695.843	32
697.025	37
698.209	30
699.391	35.5
700.573	39
701.756	37
702.938	41
704.119	43.5
705.3	37
706.483	38.5
707.664	50.5
708.844	53
710.025	53
711.206	50
712.386	45
713.566	44
714.746	37
715.925	39.5
717.106	35
718.285	35
719.464	32
720.643	29
721.822	29.5
723	31.5
724.178	28
725.358	31
726.536	27.5
727.713	30
728.891	27
730.068	30.5
731.245	29
732.422	27
733.599	27
734.775	28
735.952	26
737.128	24
738.304	30.5
739.48	26
740.656	30
741.831	30
743.006	27.5
744.181	26
745.356	28.5
746.531	27
747.706	29.5
748.88	28.5
750.054	28
751.228	29.5
752.402	32
753.576	32
754.749	23
755.922	25.5
757.095	25.5
758.267	28
759.44	26.5
760.612	21
761.785	27
762.957	27
764.129	31
765.301	26.5
766.471	23
767.642	26.5
768.814	26.5
769.985	27.5
771.156	28
772.325	29
773.495	30
774.666	28
775.836	29
777.005	28.5
778.174	29
779.344	32
780.513	29
781.681	30
782.85	29
784.019	33
785.187	28
786.355	33.5
787.523	32
788.69	30
789.858	27
791.026	32
792.192	29
793.36	30.5
794.526	29
795.693	25.5
796.86	31
798.025	33
799.191	27
800.356	24.5
801.523	32
802.689	28.5
803.853	29.5
805.019	27.5
806.183	25
807.348	28.5
808.512	29.5
809.677	28
810.84	30
812.005	29.5
813.167	27.5
814.332	31
815.494	29.5
816.657	26
817.82	25.5
818.982	31
820.146	27
821.307	27
822.47	26.5
823.632	27
824.793	29
825.955	26
827.116	27
828.277	27
829.439	29
830.599	28.5
831.759	27.5
832.92	26
834.08	30
835.24	26
836.4	29.5
837.56	30.5
838.719	26.5
839.877	26.5
841.037	26.5
842.196	30
843.354	26
844.512	30
845.672	28
846.83	21
847.987	24.5
849.145	26
850.302	26
851.46	28.5
852.617	28.5
853.774	24
854.93	29
856.087	28
857.243	24
858.4	29
859.556	30
860.712	27.5
861.867	23
863.022	30
864.177	26
865.332	31
866.487	27.5
867.642	26.5
868.796	27
869.95	30.5
871.104	29
872.258	27.5
873.412	27.5
874.565	31
875.718	28
876.872	26.5
878.024	25.5
879.177	28
880.33	26
881.482	32
882.635	30.5
883.787	25
884.938	29.5
886.09	27
