#Acq. time (s)=	5
#Accumulations=	5
#Range (cm-¹)=	100...3500
#Windows=	4
#Autofocus=	Off
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Instrument=	LabRAM HR Evol
#Detector=	Syncerity OE
#Objective=	x100_VIS
#Grating=	600 (500nm)
#ND Filter=	25%
#Laser=	633nm_Edge
#Hole=	100.021
#Range=	Visible
#Project=	verificaciones
#Sample=	at4
#Site=	plain
#Title=	bolusat4plain
#Remark=	com
#Date=	16.01.2026 17:41
#Acquired=	16.01.2026 17:41:12
100.564	25.5
101.847	30.5
103.131	28
104.414	35
105.697	31.5
106.979	30.5
108.262	31
109.544	27.5
110.826	26.5
112.109	29.5
113.391	25.5
114.672	32
115.954	33
117.235	35
118.515	33
119.796	30
121.076	31
122.357	35
123.637	31
124.916	35.5
126.196	32
127.475	33.5
128.754	30
130.033	31.5
131.31	30.5
132.589	37
133.867	34
135.145	34.5
136.423	33
137.701	37
138.978	33
140.256	36
141.533	34.5
142.809	36.5
144.086	35
145.361	38.5
146.637	41.5
147.913	39.5
149.189	41.5
150.464	39.5
151.74	38
153.014	45.5
154.288	45
155.563	45.5
156.838	43
158.112	43.5
159.385	41
160.659	42
161.932	39
163.206	44.5
164.479	44.5
165.751	40
167.024	40
168.296	44.5
169.567	43.5
170.84	40.5
172.112	45
173.383	43
174.654	33.5
175.925	41
177.196	39
178.466	39
179.737	46
181.007	39.5
182.276	44
183.546	37.5
184.816	39.5
186.085	37
187.354	37
188.624	41
189.891	40
191.16	43
192.427	45.5
193.696	41
194.964	38
196.231	43
197.499	37
198.765	32
200.033	37.5
201.298	39.5
202.566	41
203.831	35
205.098	39
206.363	39
207.629	38
208.894	33.5
210.159	36
211.424	40
212.689	34.5
213.953	32
215.218	37.5
216.481	34
217.746	38.5
219.009	36
220.273	37
221.536	33
222.798	37
224.062	33
225.323	32.5
226.587	31.5
227.848	30.5
229.109	33.5
230.372	31.5
231.633	31.5
232.894	33
234.156	32
235.416	32
236.678	35.5
237.937	32
239.197	32
240.457	33
241.717	27.5
242.976	32
244.235	32.5
245.495	28.5
246.754	31
248.012	29
249.27	29.5
250.529	32.5
251.787	29.5
253.045	31.5
254.302	33.5
255.56	29
256.817	32.5
258.074	29
259.33	27.5
260.586	28.5
261.844	28.5
263.1	29.5
264.355	30
265.611	29.5
266.866	29
268.121	26
269.377	28
270.632	30.5
271.886	25.5
273.14	29
274.394	25.5
275.648	29.5
276.902	26
278.155	27
279.408	29
280.663	31
281.915	27
283.168	27
284.42	29
285.673	26.5
286.925	27
288.176	30
289.428	29.5
290.679	28.5
291.93	28.5
293.181	27.5
294.432	24
295.683	28
296.933	25
298.183	28
299.433	30.5
300.683	26
301.932	31
303.182	30.5
304.429	28
305.678	24.5
306.927	28
308.176	32.5
309.424	28.5
310.672	23.5
311.92	34.5
313.168	27.5
314.415	26
315.661	28
316.908	30
318.155	28
319.402	26.5
320.648	27.5
321.895	28
323.139	32
324.385	30
325.631	31
326.877	29.5
328.122	28
329.366	32
330.611	33
331.855	27
333.1	29
334.343	24
335.587	27.5
336.831	32.5
338.074	32
339.317	29
340.56	31
341.803	28
343.044	31.5
344.287	29.5
345.53	28.5
346.771	24
348.013	25.5
349.255	25
350.495	27.5
351.736	28.5
352.978	29.5
354.217	29
355.458	29
356.699	32.5
357.938	31
359.178	29
360.417	27
361.657	28.5
362.895	27.5
364.135	28
365.374	29
366.612	28.5
367.851	27
369.088	28
370.327	29.5
371.564	29
372.802	30
374.038	26
375.276	24
376.512	29
377.749	25.5
378.985	28
380.222	27.5
381.457	25.5
382.692	28.5
383.929	26
385.164	31
386.4	25
387.634	27.5
388.869	29
390.103	29.5
391.337	32
392.572	32
393.805	29
395.038	24.5
396.273	27
397.506	31
398.74	30.5
399.972	28
401.204	30
402.437	29.5
403.669	25.5
404.901	30
406.132	30.5
407.365	25
408.596	25.5
409.826	20
411.058	24.5
412.289	28
413.519	33
414.749	25.5
415.98	24.5
417.21	26.5
418.439	27
419.668	24
420.897	30
422.128	30
423.356	30.5
424.585	29
425.813	29.5
427.041	27.5
428.269	30
429.498	30
430.725	28
431.952	30.5
433.179	30
434.406	30.5
435.633	27
436.859	31.5
438.085	29
439.312	30
440.537	29
441.764	28
442.99	25
444.215	28
445.44	32.5
446.665	30.5
447.89	30
449.114	29.5
450.339	25
451.563	30
452.787	28
454.01	29.5
455.234	31
456.457	28.5
457.68	24.5
458.903	31
460.126	31
461.348	32
462.569	24
463.792	29
465.013	32.5
466.235	33
467.457	32.5
468.678	34
469.899	32
471.12	35.5
472.341	39
473.56	39.5
474.781	36.5
476.001	41.5
477.221	40.5
478.441	49
479.66	51
480.878	50
482.098	49.5
483.317	53
484.535	60
485.754	60.5
486.971	60.5
488.189	60.5
489.407	60
490.625	63.5
491.842	61
493.059	52
494.276	55.5
495.493	55.5
496.709	50.5
497.926	50.5
499.142	51.5
500.357	46.5
501.573	44
502.789	39
504.003	40.5
505.219	40
506.434	38
507.648	38
508.863	37.5
510.078	37.5
511.291	32
512.505	29.5
513.718	35.5
514.932	36
516.145	31
517.358	35
518.572	33
519.783	33.5
520.997	34
522.208	30
523.421	33
524.632	35
525.844	34
527.055	31.5
528.266	31.5
529.477	27
530.688	29.5
531.898	23
533.109	30
534.319	29.5
535.53	31.5
536.739	31.5
537.948	25
539.158	29.5
540.366	34.5
541.576	26.5
542.784	28.5
543.994	31
545.201	29
546.409	29.5
547.618	31.5
548.825	29
550.032	32
551.24	29.5
552.447	28
553.654	26.5
554.861	31.5
556.067	31
557.273	26.5
558.48	28
559.686	28
560.891	27.5
562.096	29
563.302	30.5
564.507	22.5
565.712	28.5
566.916	25
568.122	29
569.326	25
570.529	26.5
571.733	27
572.936	30.5
574.141	24.5
575.344	28
576.547	28
577.75	29
578.952	29
580.154	26.5
581.358	29
582.56	27.5
583.761	28
584.963	24
586.164	25
587.365	27.5
588.566	27.5
589.767	31
590.967	28
592.168	29.5
593.369	27
594.569	24
595.769	29.5
596.969	24
598.168	30.5
599.367	32
600.566	24
601.765	28.5
602.964	31.5
604.162	29
605.361	28
606.559	28
607.757	29
608.953	28
610.151	27.5
611.348	32
612.545	28.5
613.742	28
614.939	24.5
616.135	30
617.332	27
618.528	27
619.724	27.5
620.918	30.5
622.114	27
623.309	25
624.505	29
625.7	30
626.895	30.5
628.088	23.5
629.282	29
630.477	29.5
631.671	29
632.865	29
634.057	29
635.251	29.5
636.444	26
637.637	25
638.829	27.5
640.022	28.5
641.214	29
642.407	29.5
643.598	25.5
644.79	31
645.982	28
647.172	28.5
648.364	26
649.555	31
650.745	24
651.936	25
653.126	29
654.315	28.5
655.506	29
656.696	29
657.885	29
659.074	29
660.263	29
661.452	27
662.64	31
663.829	31
665.018	31
666.205	26.5
667.394	30
668.581	33.5
669.769	30
670.955	29.5
672.143	32
673.329	28
674.517	29.5
675.703	29
676.89	31
678.075	34
679.262	31.5
680.447	33
681.632	34.5
682.818	34
684.002	37.5
685.188	38
686.372	37
687.556	38
688.741	37.5
689.925	33.5
691.11	38
692.293	36.5
693.476	37
694.66	37
695.843	34.5
697.025	30.5
698.209	36
699.391	36
700.573	38.5
701.756	38
702.938	39
704.119	43.5
705.3	42
706.483	46
707.664	56
708.844	55.5
710.025	54.5
711.206	52.5
712.386	46
713.566	42.5
714.746	38
715.925	36
717.106	32
718.285	36
719.464	34
720.643	33
721.822	30.5
723	27
724.178	32
725.358	25
726.536	27
727.713	30.5
728.891	33
730.068	29.5
731.245	28.5
732.422	29
733.599	28.5
734.775	28.5
735.952	31
737.128	24
738.304	27.5
739.48	24.5
740.656	28.5
741.831	28.5
743.006	30.5
744.181	25.5
745.356	28
746.531	29
747.706	29.5
748.88	28.5
750.054	32
751.228	28.5
752.402	24
753.576	27
754.749	31
755.922	24.5
757.095	31.5
758.267	28
759.44	33
760.612	27
761.785	27
762.957	26
764.129	25
765.301	29.5
766.471	23.5
767.642	25.5
768.814	28
769.985	26
771.156	24
772.325	29.5
773.495	24
774.666	28
775.836	29.5
777.005	30
778.174	28
779.344	30.5
780.513	30.5
781.681	33
782.85	30
784.019	30.5
785.187	33.5
786.355	29.5
787.523	33
788.69	35
789.858	29
791.026	30
792.192	28.5
793.36	31.5
794.526	31
795.693	29.5
796.86	27.5
798.025	29
799.191	20.5
800.356	30
801.523	30.5
802.689	28.5
803.853	28
805.019	25.5
806.183	30
807.348	27
808.512	31.5
809.677	32.5
810.84	26.5
812.005	30
813.167	27.5
814.332	30
815.494	29
816.657	27.5
817.82	25.5
818.982	29
820.146	28.5
821.307	28
822.47	22
823.632	23
824.793	27
825.955	28
827.116	22
828.277	26
829.439	26.5
830.599	27.5
831.759	28
832.92	28
834.08	26
835.24	28
836.4	25
