#Acq. time (s)=	5
#Accumulations=	5
#Range (cm-¹)=	100...3500
#Windows=	4
#Autofocus=	Off
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Instrument=	LabRAM HR Evol
#Detector=	Syncerity OE
#Objective=	x100_VIS
#Grating=	600 (500nm)
#ND Filter=	25%
#Laser=	633nm_Edge
#Hole=	100.021
#Range=	Visible
#Project=	verificaciones
#Sample=	at4
#Site=	plain
#Title=	bolusat4plain
#Remark=	com
#Date=	16.01.2026 17:27
#Acquired=	16.01.2026 17:27:12
100.564	27.5
101.847	30.5
103.131	29.5
104.414	27
105.697	25.5
106.979	26
108.262	29
109.544	27
110.826	27
112.109	26.5
113.391	24
114.672	27
115.954	27
117.235	30
118.515	25.5
119.796	28
121.076	27.5
122.357	26
123.637	28.5
124.916	29.5
126.196	25.5
127.475	28.5
128.754	26.5
130.033	30
131.31	30
132.589	28
133.867	28
135.145	26
136.423	29
137.701	28
138.978	29.5
140.256	29
141.533	24
142.809	25.5
144.086	32.5
145.361	31
146.637	31
147.913	27
149.189	32.5
150.464	28
151.74	30.5
153.014	29.5
154.288	32.5
155.563	31.5
156.838	31.5
158.112	26.5
159.385	31
160.659	29
161.932	32
163.206	32.5
164.479	32
165.751	29
167.024	32
168.296	27.5
169.567	27
170.84	31.5
172.112	31
173.383	33
174.654	34.5
175.925	34
177.196	30.5
178.466	31.5
179.737	30.5
181.007	35
182.276	27
183.546	29
184.816	32
186.085	30.5
187.354	32
188.624	32
189.891	29
191.16	35.5
192.427	31.5
193.696	26
194.964	29.5
196.231	28.5
197.499	30.5
198.765	31
200.033	31.5
201.298	25.5
202.566	32
203.831	31
205.098	25
206.363	28.5
207.629	31.5
208.894	29.5
210.159	29
211.424	32
212.689	28
213.953	29
215.218	29
216.481	28
217.746	32
219.009	29
220.273	31
221.536	30.5
222.798	30
224.062	31.5
225.323	29
226.587	30
227.848	29
229.109	27.5
230.372	26
231.633	31.5
232.894	28
234.156	27
235.416	29.5
236.678	27.5
237.937	29
239.197	31
240.457	24
241.717	26
242.976	28
244.235	29.5
245.495	23
246.754	29
248.012	27.5
249.27	24
250.529	28
251.787	29
253.045	28
254.302	31.5
255.56	25
256.817	26
258.074	24.5
259.33	23.5
260.586	25.5
261.844	28
263.1	26
264.355	27
265.611	28
266.866	31
268.121	27
269.377	25
270.632	28
271.886	28.5
273.14	20.5
274.394	25
275.648	26.5
276.902	26
278.155	28.5
279.408	24.5
280.663	31.5
281.915	26.5
283.168	27
284.42	24.5
285.673	28
286.925	26.5
288.176	28
289.428	27.5
290.679	24
291.93	27.5
293.181	25
294.432	28
295.683	27
296.933	30.5
298.183	28
299.433	22
300.683	24
301.932	29
303.182	25
304.429	24
305.678	26.5
306.927	24.5
308.176	27
309.424	25.5
310.672	27.5
311.92	26
313.168	27.5
314.415	25
315.661	25
316.908	27.5
318.155	28.5
319.402	25
320.648	28
321.895	24.5
323.139	27
324.385	28
325.631	27.5
326.877	22.5
328.122	27
329.366	24.5
330.611	27
331.855	26.5
333.1	27.5
334.343	29.5
335.587	28
336.831	28
338.074	27.5
339.317	28
340.56	29
341.803	25.5
343.044	21.5
344.287	26.5
345.53	29
346.771	22.5
348.013	27
349.255	25.5
350.495	28
351.736	25.5
352.978	28.5
354.217	30
355.458	28.5
356.699	30.5
357.938	23
359.178	28
360.417	25.5
361.657	26
362.895	24.5
364.135	26
365.374	28
366.612	29.5
367.851	27.5
369.088	29
370.327	28
371.564	28
372.802	24.5
374.038	22
375.276	25.5
376.512	23
377.749	30
378.985	27.5
380.222	28
381.457	23.5
382.692	24
383.929	28
385.164	25.5
386.4	26
387.634	28
388.869	27
390.103	24
391.337	28.5
392.572	26.5
393.805	27
395.038	24.5
396.273	26
397.506	27.5
398.74	22
399.972	26
401.204	25.5
402.437	26
403.669	24
404.901	28
406.132	24
407.365	28.5
408.596	22
409.826	29.5
411.058	27.5
412.289	28.5
413.519	28.5
414.749	23
415.98	26.5
417.21	22
418.439	28
419.668	27.5
420.897	29
422.128	26.5
423.356	28.5
424.585	25.5
425.813	27
427.041	24.5
428.269	31
429.498	28
430.725	25.5
431.952	27.5
433.179	26
434.406	27
435.633	25
436.859	23
438.085	27
439.312	31
440.537	28.5
441.764	27
442.99	28
444.215	23
