#Acq. time (s)=	5
#Accumulations=	5
#Range (cm-¹)=	100...3500
#Windows=	4
#Autofocus=	Off
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Instrument=	LabRAM HR Evol
#Detector=	Syncerity OE
#Objective=	x100_VIS
#Grating=	600 (500nm)
#ND Filter=	25%
#Laser=	633nm_Edge
#Hole=	100.021
#Range=	Visible
#Project=	verificaciones
#Sample=	at4
#Site=	plain
#Title=	bolusat4plain
#Remark=	com
#Date=	16.01.2026 17:24
#Acquired=	16.01.2026 17:24:10
100.564	24.5
101.847	31
103.131	32
104.414	28.5
105.697	25.5
106.979	25
108.262	27
109.544	25
110.826	26
112.109	26
113.391	29.5
114.672	30
115.954	29.5
117.235	26.5
118.515	29
119.796	28
121.076	27.5
122.357	27
123.637	27.5
124.916	26.5
126.196	27
127.475	26
128.754	29
130.033	29
131.31	26
132.589	27.5
133.867	32.5
135.145	27.5
136.423	28.5
137.701	30.5
138.978	30.5
140.256	27
141.533	31
142.809	27.5
144.086	27.5
145.361	27.5
146.637	27
147.913	30.5
149.189	32
150.464	31
151.74	30.5
153.014	30
154.288	29.5
155.563	31
156.838	30
158.112	31
159.385	29
160.659	34
161.932	29.5
163.206	26.5
164.479	33.5
165.751	30
167.024	29.5
168.296	36
169.567	29
170.84	29.5
172.112	25
173.383	29.5
174.654	28.5
175.925	27
177.196	34.5
178.466	33
179.737	32.5
181.007	36
182.276	29.5
183.546	32
184.816	29.5
186.085	35
187.354	29
188.624	33.5
189.891	31.5
191.16	29.5
192.427	31
193.696	27
194.964	30.5
196.231	27
197.499	33
198.765	30.5
200.033	29
201.298	31
202.566	31.5
203.831	28
205.098	27
206.363	33.5
207.629	28.5
208.894	27.5
210.159	30
211.424	30
212.689	29.5
213.953	28
215.218	29.5
216.481	30
217.746	31
219.009	33
220.273	33.5
221.536	29
222.798	29
224.062	31.5
225.323	26.5
226.587	25.5
227.848	31.5
229.109	25
230.372	31
231.633	29
232.894	25
234.156	27
235.416	32.5
236.678	27.5
237.937	25
239.197	29
240.457	27
241.717	31
242.976	26
244.235	22.5
245.495	29
246.754	25
248.012	27
249.27	28
250.529	31.5
251.787	28
253.045	28.5
254.302	28.5
255.56	27.5
256.817	25.5
258.074	27
259.33	26
260.586	23.5
261.844	25
263.1	28
264.355	25
265.611	29.5
266.866	27.5
268.121	29.5
269.377	28.5
270.632	24
271.886	26
273.14	28.5
274.394	25.5
275.648	26
276.902	24
278.155	23.5
279.408	26
280.663	24
281.915	25
283.168	28.5
284.42	29
285.673	27.5
286.925	24
288.176	27.5
289.428	26.5
290.679	28
291.93	26
293.181	25
294.432	33
295.683	31
296.933	29
298.183	30
299.433	29.5
300.683	25.5
301.932	29
303.182	24
304.429	28
305.678	27
306.927	30
308.176	26.5
309.424	29
310.672	24
311.92	28.5
313.168	28
314.415	30
315.661	32.5
316.908	23.5
318.155	25.5
319.402	29
320.648	27
321.895	27.5
323.139	26.5
324.385	29
325.631	31.5
326.877	29
328.122	28
329.366	27
330.611	26
331.855	28
333.1	26.5
334.343	27
335.587	27
336.831	24
338.074	29
339.317	26.5
340.56	26
341.803	27.5
343.044	25.5
344.287	26
345.53	25
346.771	25.5
348.013	24.5
349.255	24
350.495	26
351.736	29.5
352.978	26
354.217	31.5
355.458	23
356.699	29
357.938	30
359.178	29.5
360.417	28
361.657	28.5
362.895	25
364.135	24.5
365.374	24
366.612	29.5
367.851	28.5
369.088	26
370.327	30
371.564	28.5
