#Acq. time (s)=	5
#Accumulations=	5
#Range (cm-¹)=	100...3500
#Windows=	4
#Autofocus=	Off
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Instrument=	LabRAM HR Evol
#Detector=	Syncerity OE
#Objective=	x100_VIS
#Grating=	600 (500nm)
#ND Filter=	25%
#Laser=	633nm_Edge
#Hole=	100.021
#Range=	Visible
#Project=	verificaciones
#Sample=	at4
#Site=	plain
#Title=	bolusat4plain
#Remark=	com
#Date=	16.01.2026 18:10
#Acquired=	16.01.2026 18:10:36
100.564	29
101.847	30
103.131	30
104.414	31
105.697	28
106.979	26
108.262	30.5
109.544	33
110.826	32
112.109	29.5
113.391	32.5
114.672	29
115.954	30.5
117.235	28
118.515	32
119.796	31
121.076	27.5
122.357	28.5
123.637	35
124.916	27.5
126.196	30
127.475	34
128.754	35.5
130.033	33
131.31	35
132.589	35.5
133.867	33.5
135.145	36.5
136.423	33.5
137.701	37.5
138.978	33.5
140.256	30.5
141.533	37.5
142.809	38.5
144.086	38
145.361	37
146.637	40.5
147.913	37
149.189	40
150.464	40
151.74	38.5
153.014	41
154.288	40
155.563	41.5
156.838	41.5
158.112	36
159.385	38
160.659	43.5
161.932	41.5
163.206	38
164.479	39
165.751	43
167.024	37
168.296	37
169.567	40.5
170.84	34
172.112	39.5
173.383	38.5
174.654	39.5
175.925	34
177.196	38.5
178.466	39
179.737	42.5
181.007	38
182.276	41.5
183.546	36.5
184.816	44
186.085	37
187.354	43
188.624	38
189.891	42
191.16	39
192.427	39
193.696	40.5
194.964	35.5
196.231	42
197.499	40
198.765	40
200.033	36
201.298	36
202.566	36
203.831	39
205.098	33
206.363	33.5
207.629	37.5
208.894	36.5
210.159	35.5
211.424	33
212.689	34
213.953	35.5
215.218	33
216.481	31.5
217.746	36.5
219.009	38
220.273	29
221.536	28.5
222.798	32
224.062	31.5
225.323	32.5
226.587	32.5
227.848	29
229.109	29
230.372	33
231.633	34
232.894	29
234.156	31
235.416	34
236.678	30
237.937	32
239.197	33.5
240.457	29.5
241.717	31.5
242.976	31
244.235	30
245.495	31.5
246.754	30
248.012	25.5
249.27	29
250.529	29.5
251.787	32
253.045	28
254.302	31
255.56	30
256.817	32.5
258.074	29
259.33	28
260.586	28
261.844	32
263.1	30
264.355	25.5
265.611	26
266.866	30
268.121	28.5
269.377	27
270.632	28
271.886	29.5
273.14	28
274.394	30.5
275.648	25.5
276.902	26
278.155	30
279.408	26
280.663	32
281.915	31
283.168	26
284.42	28.5
285.673	28.5
286.925	31.5
288.176	33
289.428	30
290.679	33
291.93	29
293.181	30
